School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
South Alabama,2011-2012,29,17,12,0.586,-2.81,-1.98,,8,8,,9,5,,6,6,,1935,1947,,65.7,100.8,0.309,0.347,0.508,47.0,55.2,11.4,12.9,0.475,16.0,36.2,0.217
South Carolina,2011-2012,31,10,21,0.323,2.65,6.27,,2,14,,9,9,,1,9,,1903,2015,,62.2,104.1,0.404,0.334,0.547,54.0,60.9,9.6,12.4,0.510,19.3,41.6,0.284
South Carolina State,2011-2012,31,5,26,0.161,-20.80,-6.11,,0,16,,4,9,,1,16,,2001,2391,,69.6,110.0,0.352,0.311,0.550,53.6,54.9,11.5,9.0,0.532,15.7,41.1,0.221
South Carolina Upstate,2011-2012,34,21,13,0.618,-0.16,-1.60,,13,5,,13,1,,7,10,,2426,2321,,69.1,98.4,0.416,0.323,0.542,49.0,51.2,10.2,7.8,0.506,21.0,35.0,0.285
South Dakota,2011-2012,28,10,18,0.357,-9.56,-2.88,,5,13,,7,7,,3,11,,1982,2101,,69.2,107.5,0.279,0.314,0.548,54.9,61.2,8.7,7.4,0.518,14.9,33.4,0.206
South Dakota State NCAA,2011-2012,35,27,8,0.771,7.34,-1.87,,15,3,,14,0,,8,7,,2689,2329,,66.1,99.5,0.290,0.315,0.527,51.1,49.0,8.4,7.1,0.500,17.1,31.4,0.200
South Florida NCAA,2011-2012,36,22,14,0.611,9.20,7.29,,12,6,,14,2,,5,8,,2134,2037,,59.7,94.1,0.316,0.322,0.475,49.5,55.8,11.5,9.6,0.434,15.6,33.5,0.223
Southeast Missouri State,2011-2012,31,15,16,0.484,-6.12,-5.33,,9,7,,10,4,,4,11,,2192,2170,,65.8,106.0,0.399,0.285,0.536,50.8,46.6,9.6,8.0,0.494,14.3,34.1,0.289
Southeastern Louisiana,2011-2012,29,12,17,0.414,-11.94,-6.44,,5,11,,11,4,,1,13,,1738,1795,,65.4,93.0,0.387,0.280,0.487,51.2,47.3,9.2,8.6,0.451,18.0,33.4,0.251
Southern,2011-2012,31,17,14,0.548,-16.17,-11.35,,13,5,,9,2,,6,10,,1879,1981,,66.0,95.7,0.422,0.287,0.475,57.1,42.6,10.9,7.8,0.434,16.5,39.3,0.272
Southern California,2011-2012,32,6,26,0.188,-0.51,6.58,,1,17,,4,13,,1,11,,1683,1910,,60.8,97.3,0.332,0.297,0.522,59.5,52.3,7.6,8.0,0.485,20.8,38.8,0.239
Southern Illinois,2011-2012,31,8,23,0.258,-3.51,3.12,,5,13,,6,8,,2,11,,1944,2144,,66.0,103.9,0.530,0.285,0.568,53.2,50.0,10.2,7.1,0.525,19.8,34.6,0.372
SIU Edwardsville,2011-2012,27,10,17,0.370,-13.30,-5.50,,6,10,,7,6,,3,9,,1775,1924,,67.9,104.9,0.343,0.321,0.533,54.7,57.3,9.9,7.9,0.494,16.3,36.8,0.250
Southern Methodist,2011-2012,32,13,19,0.406,-1.26,1.34,,4,12,,9,5,,3,9,,1909,1922,,60.3,98.1,0.360,0.422,0.525,56.8,54.5,10.6,9.2,0.491,20.1,36.5,0.248
Southern Mississippi NCAA,2011-2012,34,25,9,0.735,7.79,3.61,,11,5,,15,0,,7,6,,2426,2212,,64.5,98.4,0.399,0.298,0.538,49.1,48.8,7.2,11.5,0.495,19.1,30.8,0.290
Southern Utah,2011-2012,31,14,17,0.452,-6.22,-3.18,,8,10,,7,6,,4,10,,2038,2106,,64.6,104.0,0.460,0.325,0.550,50.7,45.9,9.9,6.0,0.512,17.3,32.3,0.318
St. Bonaventure NCAA,2011-2012,32,20,12,0.625,8.25,2.84,,10,6,,11,2,,6,8,,2254,2081,,65.0,98.8,0.373,0.330,0.513,48.2,54.4,10.5,7.4,0.471,16.5,32.3,0.266
St. Francis (NY),2011-2012,30,15,15,0.500,-6.02,-6.75,,12,6,,8,4,,7,10,,2084,2062,,70.1,97.7,0.460,0.281,0.522,51.4,47.5,9.6,8.0,0.481,18.5,33.3,0.310
St. John's (NY),2011-2012,32,13,19,0.406,2.63,6.98,,6,12,,11,8,,2,10,,2129,2268,,67.3,104.9,0.287,0.367,0.529,55.4,62.2,9.9,10.6,0.502,17.8,45.0,0.198
Stanford,2011-2012,37,26,11,0.703,12.64,3.99,,10,8,,17,3,,5,6,,2657,2337,,67.6,91.9,0.378,0.311,0.499,49.5,48.2,9.6,9.9,0.465,19.3,31.8,0.246
Stephen F. Austin,2011-2012,32,20,12,0.625,-1.46,-5.67,,12,4,,12,3,,7,6,,1970,1741,,61.8,87.4,0.368,0.328,0.497,46.6,50.1,10.9,8.4,0.463,21.9,27.7,0.241
Stetson,2011-2012,29,9,20,0.310,-7.48,-0.66,,6,12,,6,6,,3,12,,2089,2275,,72.0,107.6,0.321,0.308,0.542,51.9,53.7,12.6,8.1,0.519,16.0,37.1,0.211
Stony Brook,2011-2012,32,22,10,0.688,-0.45,-6.22,,14,2,,13,1,,7,8,,2125,1892,,62.5,94.2,0.279,0.391,0.517,46.4,56.0,9.5,7.6,0.488,19.2,29.0,0.196
Syracuse NCAA,2011-2012,37,34,3,0.919,21.12,8.02,,17,1,,19,0,,9,1,,2742,2257,,65.2,93.3,0.310,0.362,0.477,53.3,62.5,8.1,6.7,0.442,20.0,42.8,0.209
TCU,2011-2012,33,18,15,0.545,1.72,3.44,,7,7,,14,3,,3,9,,2382,2379,,68.9,102.6,0.411,0.295,0.565,52.8,57.7,8.0,8.9,0.533,19.6,32.5,0.284
Temple NCAA,2011-2012,32,24,8,0.750,10.44,4.94,,13,3,,10,1,,10,4,,2401,2225,,67.6,100.8,0.332,0.287,0.518,51.6,47.8,8.3,8.7,0.483,16.6,34.7,0.233
Tennessee,2011-2012,34,19,15,0.559,9.49,6.58,,10,6,,15,4,,4,8,,2338,2216,,65.3,98.0,0.353,0.279,0.498,49.7,47.4,10.8,10.9,0.460,15.5,32.4,0.244
Tennessee State,2011-2012,33,20,13,0.606,-3.06,-2.73,,11,5,,11,2,,7,9,,2250,2199,,66.6,98.2,0.373,0.359,0.538,50.7,52.9,9.8,9.5,0.505,20.3,33.9,0.258
Tennessee Tech,2011-2012,33,19,14,0.576,-3.81,-3.06,,9,7,,9,5,,7,8,,2365,2357,,68.6,103.3,0.378,0.325,0.552,50.8,53.5,10.0,7.1,0.513,19.1,34.5,0.276
Tennessee-Martin,2011-2012,31,4,27,0.129,-17.09,-3.15,,0,16,,2,12,,2,15,,1943,2327,,66.2,112.0,0.400,0.272,0.581,54.4,57.2,11.5,10.9,0.554,16.8,39.2,0.275
Texas NCAA,2011-2012,34,20,14,0.588,14.00,8.12,,9,9,,15,3,,4,7,,2470,2270,,66.7,99.4,0.415,0.307,0.509,50.4,49.0,8.6,8.7,0.469,17.1,38.1,0.281
Texas A&M,2011-2012,32,14,18,0.438,5.57,6.54,,4,14,,11,7,,2,8,,1956,1968,,63.3,96.8,0.387,0.333,0.507,51.2,56.5,10.1,8.9,0.462,16.7,31.8,0.275
Texas A&M-Corpus Christi,2011-2012,30,6,24,0.200,-12.21,-3.04,,4,12,,3,9,,3,13,,1755,2030,,66.0,101.7,0.437,0.314,0.525,54.9,52.7,10.4,10.3,0.490,17.2,36.7,0.289
Texas Southern,2011-2012,33,15,18,0.455,-10.26,-8.68,,12,6,,9,1,,4,16,,2021,2073,,66.2,94.1,0.341,0.380,0.496,52.6,65.2,11.5,11.9,0.467,20.3,38.3,0.219
Texas State,2011-2012,30,13,17,0.433,-8.66,-5.31,,5,11,,9,5,,3,11,,2292,2243,,74.7,100.0,0.443,0.290,0.533,54.8,55.4,9.5,8.3,0.497,20.0,38.4,0.296
Texas Tech,2011-2012,31,8,23,0.258,-2.61,6.10,,1,17,,7,8,,1,11,,1844,2114,,65.4,103.9,0.479,0.338,0.532,54.2,52.6,12.1,9.2,0.480,16.3,36.2,0.346
Texas-Rio Grande Valley,2011-2012,32,11,21,0.344,-13.66,-4.44,,5,5,,10,5,,1,15,,1993,2194,,66.5,103.0,0.331,0.310,0.532,56.5,51.6,11.1,9.9,0.499,17.4,37.4,0.234
The Citadel,2011-2012,30,6,24,0.200,-14.49,-3.67,,3,15,,4,10,,1,12,,1925,2158,,66.1,107.1,0.309,0.347,0.553,54.1,46.3,11.6,10.3,0.531,16.4,35.2,0.206
Toledo,2011-2012,36,19,17,0.528,-3.35,-3.64,,7,9,,11,8,,5,7,,2500,2385,,66.2,100.1,0.313,0.367,0.512,52.9,56.0,10.8,7.6,0.486,18.3,39.1,0.205
Towson,2011-2012,32,1,31,0.031,-16.71,1.54,,1,17,,1,13,,0,15,,1647,2231,,63.3,110.2,0.365,0.377,0.542,50.5,60.2,16.3,10.0,0.511,14.2,37.9,0.252
Troy,2011-2012,28,10,18,0.357,-7.48,-0.85,,5,11,,6,7,,4,10,,1996,2122,,68.5,109.7,0.324,0.376,0.564,54.3,57.5,8.8,8.0,0.542,18.1,40.6,0.219
Tulane,2011-2012,31,15,16,0.484,-0.12,-1.61,,3,13,,12,5,,2,10,,2002,1910,,64.3,95.1,0.346,0.330,0.514,52.2,59.4,8.7,12.9,0.479,19.4,32.7,0.240
Tulsa,2011-2012,31,17,14,0.548,5.82,2.85,,10,6,,10,5,,6,6,,2093,2001,,64.3,97.7,0.406,0.274,0.510,48.1,45.2,11.2,10.0,0.467,16.3,29.5,0.282
UAB,2011-2012,31,15,16,0.484,2.61,3.64,,9,7,,8,7,,5,7,,1875,1907,,62.0,98.8,0.296,0.303,0.498,49.8,52.5,11.9,11.0,0.466,15.9,34.1,0.205
UC Davis,2011-2012,31,5,26,0.161,-15.60,-2.63,,3,13,,4,8,,1,14,,1924,2307,,66.6,111.8,0.375,0.328,0.550,56.7,61.7,10.1,11.5,0.523,14.3,39.5,0.249
UC Irvine,2011-2012,32,12,20,0.375,-6.07,-1.24,,6,10,,8,6,,3,11,,2179,2309,,69.9,102.4,0.365,0.337,0.520,53.3,56.6,9.3,8.8,0.478,15.8,35.8,0.262
UC Riverside,2011-2012,31,14,17,0.452,-8.01,-2.22,,7,9,,8,5,,5,9,,1841,1954,,63.3,97.6,0.367,0.355,0.497,54.4,50.0,8.3,5.9,0.449,16.5,36.6,0.269
UC Santa Barbara,2011-2012,31,20,11,0.645,4.00,-1.38,,12,4,,11,3,,7,7,,2262,2059,,64.6,101.2,0.337,0.355,0.499,48.9,56.8,6.8,5.4,0.464,14.6,34.5,0.228
UCF,2011-2012,33,22,11,0.667,4.33,2.98,,10,6,,16,1,,3,9,,2166,2096,,64.3,98.8,0.316,0.335,0.502,50.5,56.5,8.8,8.9,0.474,16.4,35.8,0.208
UCLA,2011-2012,33,19,14,0.576,10.53,5.28,,11,7,,10,4,,4,7,,2263,2063,,65.2,95.9,0.347,0.310,0.511,49.6,52.3,8.7,5.5,0.473,18.3,31.5,0.243
UNC Asheville NCAA,2011-2012,34,24,10,0.706,3.06,-2.72,,16,2,,15,2,,8,5,,2745,2426,,70.5,100.8,0.357,0.344,0.532,50.9,57.9,9.3,8.4,0.504,19.1,36.7,0.237
UNC Greensboro,2011-2012,32,13,19,0.406,-9.67,-1.96,,10,8,,7,5,,4,13,,2231,2457,,71.6,106.4,0.448,0.353,0.568,53.7,48.3,10.5,8.0,0.527,19.2,38.8,0.322
UNC Wilmington,2011-2012,31,10,21,0.323,-5.50,0.18,,5,13,,5,8,,4,12,,2013,2189,,66.7,105.8,0.372,0.326,0.520,51.3,51.3,11.5,8.3,0.488,14.1,35.2,0.248
UT Arlington,2011-2012,33,24,9,0.727,3.35,-5.09,,15,1,,12,1,,9,7,,2537,2232,,72.2,93.3,0.354,0.409,0.511,48.5,62.6,9.8,9.0,0.479,21.0,33.2,0.237
Utah,2011-2012,31,6,25,0.194,-9.31,5.49,,3,15,,6,9,,0,12,,1720,2161,,62.6,110.8,0.334,0.343,0.562,57.1,59.0,11.1,10.4,0.536,14.9,35.3,0.228
Utah State,2011-2012,37,21,16,0.568,3.49,-0.37,,8,6,,17,5,,4,10,,2551,2400,,63.5,101.8,0.320,0.337,0.501,51.2,53.0,9.0,6.4,0.471,14.3,35.1,0.213
Utah Valley,2011-2012,33,20,13,0.606,-6.53,-7.11,,9,1,,14,2,,5,10,,2305,2190,,67.3,97.5,0.301,0.341,0.498,49.1,50.1,10.1,9.7,0.466,15.3,31.3,0.207
UTEP,2011-2012,32,15,17,0.469,2.92,2.85,,7,9,,11,5,,1,11,,2021,2019,,62.2,99.0,0.349,0.332,0.509,52.7,58.2,9.3,8.2,0.477,16.4,34.0,0.232
UTSA,2011-2012,32,18,14,0.563,-1.83,-4.40,,10,6,,8,5,,8,8,,2339,2168,,68.3,97.3,0.329,0.430,0.518,54.1,62.8,9.6,9.1,0.489,19.8,36.3,0.220
Valparaiso,2011-2012,34,22,12,0.647,0.61,0.02,,14,4,,14,3,,8,8,,2323,2223,,65.0,99.9,0.355,0.319,0.511,51.3,55.0,10.5,9.5,0.475,15.3,31.9,0.245
Vanderbilt NCAA,2011-2012,36,25,11,0.694,15.71,8.04,,10,6,,13,5,,6,5,,2615,2339,,65.5,98.1,0.286,0.325,0.501,51.4,47.0,10.5,11.3,0.469,16.2,34.8,0.200
Vermont NCAA,2011-2012,36,24,12,0.667,0.98,-5.19,,13,3,,10,4,,10,6,,2415,2193,,63.2,95.4,0.333,0.312,0.491,49.8,45.7,9.1,8.7,0.455,16.8,33.6,0.226
Villanova,2011-2012,32,13,19,0.406,7.89,7.64,,5,13,,9,6,,2,9,,2266,2258,,67.5,102.9,0.347,0.358,0.514,50.0,56.7,9.9,10.1,0.475,14.6,36.1,0.247
Virginia NCAA,2011-2012,32,22,10,0.688,12.51,4.23,,9,7,,13,3,,7,4,,2000,1735,,61.1,88.4,0.312,0.324,0.476,50.1,42.5,9.8,6.8,0.447,18.5,27.8,0.198
Virginia Commonwealth NCAA,2011-2012,36,29,7,0.806,8.79,0.63,,15,3,,13,1,,10,3,,2448,2154,,65.2,91.2,0.367,0.302,0.511,53.2,47.1,8.9,11.9,0.473,23.4,36.8,0.254
VMI,2011-2012,33,17,16,0.515,-9.43,-5.16,,8,10,,13,2,,1,13,,2631,2660,,75.0,107.1,0.354,0.289,0.562,57.2,53.6,8.9,7.2,0.533,18.5,39.3,0.247
Virginia Tech,2011-2012,33,16,17,0.485,8.93,6.21,,4,12,,11,7,,3,8,,2147,2057,,63.0,98.1,0.357,0.315,0.501,52.7,46.2,8.1,10.4,0.461,16.8,37.3,0.248
Wagner,2011-2012,31,25,6,0.806,3.60,-5.50,,15,3,,12,3,,12,3,,2275,1993,,68.6,93.7,0.482,0.279,0.509,52.1,50.1,8.8,9.7,0.451,21.4,37.9,0.351
Wake Forest,2011-2012,31,13,18,0.419,-0.75,4.19,,4,12,,9,7,,3,8,,2029,2182,,66.4,105.9,0.308,0.344,0.530,55.7,52.7,9.8,12.9,0.502,15.4,37.0,0.212
Washington,2011-2012,35,24,11,0.686,10.79,5.27,,14,4,,18,2,,6,5,,2646,2453,,70.7,98.4,0.384,0.302,0.505,48.6,50.8,7.9,8.4,0.471,16.6,34.4,0.252
Washington State,2011-2012,37,19,18,0.514,6.17,4.06,,7,11,,12,4,,6,10,,2521,2421,,63.7,102.4,0.367,0.373,0.523,50.8,59.8,9.6,8.7,0.491,15.8,33.4,0.247
Weber State,2011-2012,32,25,7,0.781,1.51,-3.65,,14,2,,16,0,,7,7,,2473,2210,,67.2,101.5,0.332,0.351,0.523,51.4,50.5,6.7,8.1,0.490,15.8,30.5,0.231
West Virginia NCAA,2011-2012,33,19,14,0.576,12.13,7.53,,9,9,,11,5,,4,6,,2346,2194,,64.8,99.9,0.312,0.305,0.526,47.9,50.6,10.7,8.3,0.498,17.6,34.0,0.212
Western Carolina,2011-2012,35,17,18,0.486,-6.57,-3.42,,8,10,,9,4,,4,12,,2503,2459,,67.9,102.1,0.424,0.331,0.543,52.4,52.2,9.0,9.0,0.512,19.0,36.7,0.282
Western Illinois,2011-2012,33,18,15,0.545,-2.84,-1.39,,9,9,,10,4,,6,10,,2031,1985,,60.0,98.4,0.320,0.349,0.534,54.4,57.9,9.0,5.7,0.500,19.0,30.7,0.231
Western Kentucky NCAA,2011-2012,35,16,19,0.457,-2.66,0.51,,7,9,,8,7,,3,8,,2272,2383,,68.4,98.8,0.389,0.258,0.518,51.9,49.1,9.3,11.3,0.474,18.2,35.3,0.279
Western Michigan,2011-2012,34,14,20,0.412,-1.80,0.17,,6,10,,11,3,,2,12,,2332,2375,,66.0,104.7,0.343,0.351,0.520,48.5,54.6,11.0,10.0,0.484,13.7,33.1,0.240
Wichita State NCAA,2011-2012,33,27,6,0.818,17.42,3.80,,16,2,,14,1,,10,1,,2545,2060,,67.0,91.7,0.325,0.326,0.481,47.2,49.0,8.4,7.6,0.443,16.5,28.7,0.224
William & Mary,2011-2012,32,6,26,0.188,-10.79,-0.72,,4,14,,4,9,,2,14,,1931,2220,,63.4,109.0,0.342,0.333,0.541,55.6,51.3,12.2,13.0,0.511,13.2,34.4,0.236
Winthrop,2011-2012,32,12,20,0.375,-7.64,-3.47,,8,10,,7,5,,4,11,,2035,2112,,64.2,101.7,0.433,0.364,0.553,51.9,58.4,8.3,8.5,0.513,19.0,31.9,0.308
Wisconsin NCAA,2011-2012,36,26,10,0.722,19.04,8.24,,12,6,,14,4,,7,4,,2304,1915,,58.7,90.1,0.298,0.241,0.461,50.2,40.4,7.2,7.6,0.425,15.7,30.3,0.203
Wofford,2011-2012,33,19,14,0.576,-3.62,-3.79,,12,6,,11,2,,7,10,,2110,2087,,62.5,100.5,0.327,0.326,0.523,51.1,47.2,8.9,7.8,0.492,15.8,30.4,0.225
Wright State,2011-2012,32,13,19,0.406,-4.07,0.25,,7,11,,9,7,,4,11,,1857,1967,,62.8,97.2,0.455,0.412,0.557,56.2,59.0,8.7,11.4,0.524,22.7,32.4,0.307
Wyoming,2011-2012,33,21,12,0.636,6.79,1.43,,6,8,,16,3,,5,9,,2068,1855,,61.5,91.1,0.371,0.336,0.504,53.1,46.6,8.8,7.7,0.462,20.4,29.4,0.262
Xavier NCAA,2011-2012,36,23,13,0.639,9.59,6.22,,10,6,,13,3,,5,6,,2543,2422,,67.5,98.7,0.355,0.356,0.503,50.9,58.2,9.5,8.5,0.456,15.8,33.0,0.263
Yale,2011-2012,29,19,10,0.655,-1.37,-2.63,,9,5,,11,1,,7,9,,1991,1878,,67.1,96.1,0.326,0.301,0.502,49.2,51.6,9.6,9.6,0.468,16.5,30.3,0.225
Youngstown State,2011-2012,31,16,15,0.516,-1.78,-1.65,,10,8,,10,4,,6,10,,2095,2047,,64.7,101.3,0.320,0.323,0.517,56.0,56.0,8.2,7.1,0.488,17.0,38.1,0.215
