School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Saint Louis,2023-2024,33,13,20,0.394,-1.57,4.15,,5,13,,8,8,,3,9,,2473,2620,,69.8,107.4,0.373,0.376,0.561,48.9,50.4,8.7,8.9,0.520,15.0,25.9,0.280
Saint Mary's (CA) NCAA,2023-2024,34,26,8,0.765,16.31,3.46,,15,1,,14,4,,9,0,,2516,2013,,63.8,115.2,0.285,0.365,0.552,58.8,58.8,10.2,10.3,0.531,13.2,39.4,0.192
Saint Peter's NCAA,2023-2024,33,19,14,0.576,-4.58,-5.33,,12,8,,8,5,,8,8,,2140,2113,,65.4,98.8,0.390,0.322,0.493,51.2,48.6,10.8,12.4,0.446,16.0,34.5,0.278
Sam Houston,2023-2024,33,21,12,0.636,-0.37,-1.72,,13,3,,12,2,,7,9,,2381,2282,,69.4,103.2,0.340,0.358,0.526,52.6,51.3,9.8,6.6,0.488,16.1,32.5,0.246
Samford NCAA,2023-2024,35,29,6,0.829,6.32,-3.23,,15,3,,18,0,,8,5,,3012,2607,,74.4,115.7,0.355,0.413,0.599,49.9,58.7,13.3,10.5,0.571,15.3,30.6,0.257
San Diego,2023-2024,33,18,15,0.545,-5.31,0.33,,7,9,,12,6,,4,7,,2392,2550,,72.0,100.7,0.320,0.342,0.525,47.7,50.9,10.1,10.8,0.488,16.1,27.5,0.233
San Diego State NCAA,2023-2024,37,26,11,0.703,14.68,8.37,,11,7,,14,1,,6,8,,2742,2467,,67.0,108.7,0.362,0.379,0.540,52.9,50.4,10.9,11.9,0.500,14.0,33.2,0.265
San Francisco,2023-2024,34,23,11,0.676,9.68,0.23,,11,5,,14,2,,6,6,,2643,2262,,68.5,112.7,0.233,0.404,0.582,52.9,55.7,11.9,10.4,0.558,14.7,29.5,0.176
San Jose State,2023-2024,32,9,23,0.281,-3.82,3.28,,2,16,,6,9,,1,12,,2228,2403,,66.4,104.0,0.228,0.419,0.542,46.2,52.0,7.7,9.1,0.520,14.0,23.1,0.160
Santa Clara,2023-2024,33,20,13,0.606,5.39,1.73,,10,6,,11,4,,5,6,,2538,2384,,69.8,109.8,0.313,0.386,0.557,54.9,54.5,6.8,7.1,0.528,15.6,34.6,0.223
Seattle,2023-2024,37,23,14,0.622,4.03,-1.64,,11,9,,14,4,,4,9,,2730,2471,,68.6,105.5,0.341,0.378,0.548,53.1,50.3,8.3,7.6,0.512,15.9,29.8,0.251
Seton Hall,2023-2024,37,25,12,0.676,12.67,8.80,,13,7,,17,3,,5,7,,2730,2587,,67.4,108.1,0.309,0.312,0.545,53.4,48.7,11.1,14.2,0.504,15.7,35.2,0.241
Siena,2023-2024,32,4,28,0.125,-19.20,-5.20,,3,17,,2,12,,2,13,,1934,2382,,67.1,90.0,0.308,0.343,0.480,50.7,48.7,7.6,10.3,0.447,20.0,33.2,0.205
South Alabama,2023-2024,32,16,16,0.500,-5.92,-3.37,,8,10,,11,6,,5,9,,2367,2421,,70.2,103.8,0.324,0.367,0.544,46.1,40.8,9.5,7.0,0.506,14.3,22.6,0.243
South Carolina NCAA,2023-2024,34,26,8,0.765,10.98,6.48,,13,5,,14,3,,8,3,,2450,2297,,64.8,110.4,0.318,0.411,0.540,52.1,60.6,7.3,8.2,0.509,13.2,32.8,0.226
South Carolina State,2023-2024,32,14,18,0.438,-11.85,-6.18,,9,5,,9,4,,5,13,,2245,2390,,70.3,99.0,0.362,0.324,0.501,52.8,55.5,11.8,10.3,0.462,17.8,38.7,0.249
South Carolina Upstate,2023-2024,30,10,20,0.333,-9.36,-3.02,,5,11,,6,7,,4,12,,2130,2188,,68.4,102.4,0.302,0.394,0.531,45.5,48.1,10.4,9.1,0.511,14.7,24.6,0.194
South Dakota,2023-2024,32,12,20,0.375,-12.55,-5.41,,5,11,,9,6,,2,12,,2434,2535,,69.8,107.3,0.304,0.349,0.555,52.1,44.7,5.1,4.4,0.522,15.8,30.2,0.226
South Dakota State NCAA,2023-2024,35,22,13,0.629,0.52,-2.70,,12,4,,11,3,,6,5,,2675,2490,,68.6,110.7,0.292,0.406,0.579,51.4,46.1,8.8,10.2,0.555,14.6,25.1,0.207
South Florida,2023-2024,33,25,8,0.758,7.37,0.97,,16,2,,15,3,,8,4,,2499,2288,,69.0,109.8,0.378,0.423,0.557,49.5,58.7,10.1,9.4,0.518,13.7,28.2,0.279
Southeast Missouri State,2023-2024,31,9,22,0.290,-18.25,-6.55,,4,14,,8,7,,1,14,,2078,2278,,70.4,94.8,0.277,0.341,0.497,46.8,50.1,8.1,6.4,0.465,15.1,24.8,0.194
Southeastern Louisiana,2023-2024,32,15,17,0.469,-11.31,-6.14,,10,8,,9,4,,6,10,,2209,2271,,66.9,102.3,0.347,0.383,0.536,51.0,60.6,10.3,7.1,0.498,17.7,31.8,0.252
Southern,2023-2024,32,18,14,0.563,-8.74,-6.09,,12,6,,11,2,,7,11,,2275,2198,,70.7,99.8,0.357,0.374,0.532,48.9,54.5,12.8,9.8,0.502,17.6,28.8,0.241
Southern California,2023-2024,33,15,18,0.455,9.36,9.54,,8,12,,9,6,,3,9,,2446,2452,,69.7,104.8,0.336,0.367,0.546,48.6,59.1,10.6,14.2,0.517,15.7,29.0,0.233
Southern Illinois,2023-2024,32,19,13,0.594,4.10,0.52,,11,9,,13,5,,5,6,,2325,2183,,65.4,109.3,0.360,0.436,0.569,50.8,57.6,8.2,8.1,0.529,14.8,26.3,0.274
SIU Edwardsville,2023-2024,33,17,16,0.515,-9.08,-7.54,,9,9,,12,2,,2,13,,2360,2314,,67.7,105.6,0.321,0.366,0.521,50.5,45.0,10.1,12.0,0.484,13.5,31.1,0.233
Southern Indiana,2023-2024,32,8,24,0.250,-13.63,-5.59,,5,13,,5,10,,3,13,,2195,2335,,69.7,98.1,0.375,0.367,0.514,49.7,49.1,9.1,8.4,0.466,16.5,27.6,0.279
Southern Methodist,2023-2024,33,20,13,0.606,10.22,2.56,,11,7,,14,3,,5,8,,2535,2271,,68.6,111.5,0.290,0.352,0.533,53.4,55.4,12.2,13.0,0.507,13.5,38.5,0.199
Southern Mississippi,2023-2024,32,16,16,0.500,-5.93,-2.93,,9,9,,11,3,,5,9,,2236,2273,,69.5,100.6,0.380,0.336,0.519,50.1,48.5,10.3,12.6,0.479,16.0,29.4,0.266
Southern Utah,2023-2024,31,10,21,0.323,-5.72,-1.17,,5,15,,6,8,,3,13,,2326,2406,,71.4,104.6,0.362,0.349,0.533,47.5,45.7,9.1,6.7,0.493,14.6,28.5,0.264
St. Bonaventure,2023-2024,33,20,13,0.606,6.77,1.95,,9,9,,11,4,,5,6,,2424,2265,,66.0,110.0,0.322,0.367,0.562,50.6,48.3,9.9,12.0,0.523,14.2,29.7,0.249
St. John's (NY),2023-2024,33,20,13,0.606,16.49,9.58,,11,9,,13,5,,5,6,,2602,2374,,69.6,113.3,0.273,0.325,0.538,53.6,53.4,10.1,14.7,0.509,13.0,38.6,0.199
St. Thomas,2023-2024,33,20,13,0.606,-0.92,-5.72,,9,7,,12,2,,6,9,,2402,2140,,63.9,113.4,0.289,0.454,0.579,50.0,52.5,9.6,6.7,0.553,12.7,24.9,0.211
Stanford,2023-2024,32,14,18,0.438,7.35,7.48,,8,12,,10,6,,3,8,,2443,2447,,70.9,106.1,0.286,0.410,0.570,49.0,58.4,7.6,7.9,0.543,16.1,23.2,0.208
Stephen F. Austin,2023-2024,33,18,15,0.545,-0.95,-1.76,,10,10,,10,5,,5,8,,2463,2353,,71.5,102.4,0.421,0.321,0.543,52.2,49.7,12.3,8.3,0.503,18.9,34.4,0.297
Stetson NCAA,2023-2024,35,22,13,0.629,-5.09,-3.24,,11,5,,14,2,,6,10,,2687,2566,,67.5,113.4,0.302,0.417,0.572,50.0,48.9,7.9,8.0,0.539,13.6,29.1,0.231
Stonehill,2023-2024,31,4,27,0.129,-20.10,-6.10,,2,14,,4,8,,0,19,,1967,2360,,69.2,91.4,0.232,0.466,0.495,45.7,51.3,9.2,7.6,0.470,17.5,22.9,0.160
Stony Brook,2023-2024,35,20,15,0.571,-2.59,-2.62,,10,8,,13,3,,4,11,,2573,2531,,67.5,106.6,0.292,0.369,0.538,49.6,46.0,8.7,9.1,0.504,13.0,26.9,0.216
Syracuse,2023-2024,32,20,12,0.625,8.53,9.40,,11,9,,14,2,,4,7,,2442,2420,,72.1,105.9,0.331,0.340,0.551,46.9,50.1,12.6,10.5,0.518,14.1,24.7,0.239
Tarleton State,2023-2024,35,25,10,0.714,1.40,-0.97,,16,4,,13,4,,10,5,,2593,2402,,68.4,108.0,0.308,0.298,0.541,49.4,50.7,12.8,10.0,0.503,14.1,31.2,0.233
TCU NCAA,2023-2024,34,21,13,0.618,14.62,7.32,,9,9,,12,4,,6,5,,2687,2439,,70.6,110.3,0.350,0.303,0.551,53.4,59.6,12.5,10.2,0.515,15.2,35.9,0.256
Temple,2023-2024,36,16,20,0.444,-1.26,1.68,,5,13,,5,9,,5,7,,2551,2624,,68.0,102.1,0.320,0.421,0.500,48.2,45.9,10.6,8.2,0.463,12.3,28.4,0.227
Tennessee NCAA,2023-2024,36,27,9,0.750,21.81,10.42,,14,4,,14,2,,8,3,,2836,2426,,70.3,112.1,0.337,0.412,0.550,52.4,61.3,11.1,13.5,0.511,12.5,32.2,0.253
Tennessee State,2023-2024,33,18,15,0.545,-9.64,-7.64,,10,8,,11,3,,5,10,,2400,2343,,69.8,103.8,0.365,0.355,0.544,49.4,47.6,9.5,9.3,0.500,16.5,29.0,0.276
Tennessee Tech,2023-2024,31,10,21,0.323,-15.04,-6.29,,5,13,,7,8,,3,13,,2089,2289,,67.6,98.9,0.309,0.359,0.538,46.2,50.0,7.4,7.6,0.508,16.0,18.8,0.219
Tennessee-Martin,2023-2024,32,21,11,0.656,-5.57,-7.25,,14,4,,12,2,,9,7,,2609,2455,,74.5,108.6,0.326,0.381,0.552,51.9,45.7,8.3,6.9,0.512,13.4,27.1,0.251
Texas NCAA,2023-2024,34,21,13,0.618,15.91,9.41,,9,9,,14,4,,4,6,,2563,2342,,68.2,110.1,0.302,0.348,0.564,50.4,54.9,10.5,11.4,0.530,14.7,29.9,0.228
Texas A&M NCAA,2023-2024,36,21,15,0.583,13.35,9.32,,9,9,,10,5,,6,6,,2736,2591,,67.8,111.4,0.386,0.377,0.502,56.0,44.5,10.2,9.4,0.457,11.3,42.3,0.273
Texas A&M-Corpus Christi,2023-2024,33,21,12,0.636,-4.45,-7.24,,14,4,,13,2,,8,7,,2480,2200,,71.2,105.2,0.361,0.301,0.517,54.5,54.6,12.3,8.7,0.479,14.3,34.6,0.254
Texas Southern,2023-2024,33,16,17,0.485,-9.09,-7.03,,12,6,,7,4,,6,11,,2316,2346,,69.5,100.5,0.302,0.387,0.512,49.2,46.8,9.9,10.4,0.476,15.5,30.2,0.218
Texas State,2023-2024,35,17,18,0.486,-3.71,-0.74,,7,11,,9,4,,5,11,,2445,2452,,68.4,101.4,0.376,0.245,0.522,51.3,46.8,10.7,9.3,0.484,16.7,31.9,0.262
Texas Tech NCAA,2023-2024,34,23,11,0.676,14.96,9.28,,11,7,,15,2,,4,6,,2561,2368,,67.2,111.7,0.342,0.414,0.567,50.9,57.1,8.9,7.0,0.526,14.3,30.3,0.267
Texas-Rio Grande Valley,2023-2024,31,6,25,0.194,-13.39,-0.90,,2,18,,5,9,,1,14,,2181,2473,,73.5,95.0,0.404,0.304,0.508,45.9,53.1,10.9,7.3,0.463,16.8,24.9,0.285
The Citadel,2023-2024,32,11,21,0.344,-6.53,-2.91,,3,15,,7,7,,2,13,,2260,2289,,67.0,105.0,0.338,0.337,0.546,51.4,43.8,8.3,7.4,0.515,15.7,28.5,0.238
Toledo,2023-2024,32,20,12,0.625,1.78,-2.09,,14,4,,12,3,,8,5,,2560,2436,,70.2,113.0,0.353,0.286,0.569,50.1,46.7,10.3,5.3,0.531,13.2,29.3,0.266
Towson,2023-2024,34,20,14,0.588,0.19,-2.27,,11,7,,12,2,,6,6,,2296,2164,,63.2,105.6,0.347,0.341,0.509,56.0,46.6,9.7,12.3,0.479,15.5,39.9,0.230
Troy,2023-2024,32,20,12,0.625,1.24,-3.17,,13,5,,15,2,,5,9,,2546,2261,,71.2,110.0,0.386,0.404,0.552,52.9,51.0,14.3,8.7,0.511,16.0,36.0,0.283
Tulane,2023-2024,31,14,17,0.452,3.65,2.68,,5,13,,11,6,,2,8,,2540,2481,,73.4,109.8,0.452,0.363,0.581,45.7,51.4,10.5,11.7,0.541,13.7,20.6,0.331
Tulsa,2023-2024,31,16,15,0.516,-1.20,-1.00,,7,11,,14,4,,2,9,,2325,2290,,71.4,103.8,0.404,0.412,0.549,48.1,50.3,10.9,9.1,0.506,16.0,24.8,0.297
UAB NCAA,2023-2024,35,23,12,0.657,5.14,3.73,,12,6,,12,5,,7,5,,2711,2627,,68.7,111.2,0.400,0.316,0.546,52.2,50.5,9.7,11.8,0.501,14.1,35.5,0.298
UC Davis,2023-2024,33,20,13,0.606,-1.33,-2.85,,14,6,,10,6,,8,6,,2351,2246,,68.1,103.8,0.387,0.378,0.549,49.7,51.4,11.4,9.7,0.506,17.2,29.6,0.289
UC Irvine,2023-2024,34,24,10,0.706,6.89,-0.93,,17,3,,13,0,,8,9,,2639,2321,,69.7,110.5,0.332,0.278,0.560,53.5,54.7,9.2,8.2,0.524,14.3,31.7,0.250
UC Riverside,2023-2024,34,16,18,0.471,-4.26,-1.23,,10,10,,10,5,,4,12,,2404,2448,,67.7,104.0,0.285,0.426,0.499,51.0,53.0,8.3,3.8,0.464,11.9,31.1,0.204
UC San Diego,2023-2024,33,21,12,0.636,2.04,-2.80,,15,5,,14,2,,7,8,,2530,2290,,66.9,113.3,0.323,0.423,0.567,50.5,48.5,9.2,7.5,0.533,12.6,28.1,0.243
UC Santa Barbara,2023-2024,31,16,15,0.516,-3.19,-3.01,,9,11,,9,7,,6,7,,2337,2280,,69.0,108.4,0.402,0.308,0.583,52.1,50.5,7.1,8.0,0.546,16.8,26.4,0.296
UCF,2023-2024,33,17,16,0.515,11.92,8.17,,7,11,,11,8,,3,7,,2366,2242,,69.3,103.0,0.372,0.359,0.517,52.2,45.9,12.5,15.2,0.478,15.3,32.9,0.261
UCLA,2023-2024,33,16,17,0.485,7.50,7.84,,10,10,,9,7,,5,6,,2177,2160,,64.8,101.9,0.354,0.303,0.512,50.9,48.3,9.0,10.9,0.469,14.4,30.4,0.258
UNC Asheville,2023-2024,34,22,12,0.647,-1.92,-2.99,,12,4,,12,2,,5,7,,2682,2485,,70.3,111.0,0.410,0.389,0.576,49.5,58.9,8.4,11.2,0.536,14.7,28.1,0.304
UNC Greensboro,2023-2024,32,21,11,0.656,-0.27,-2.90,,12,6,,11,3,,7,7,,2422,2233,,66.9,112.2,0.270,0.432,0.572,51.1,54.7,10.3,7.9,0.546,14.1,29.8,0.197
UNC Wilmington,2023-2024,31,21,10,0.677,1.21,-2.90,,12,6,,10,2,,10,6,,2461,2202,,66.6,117.3,0.336,0.396,0.567,49.8,43.9,9.6,6.7,0.530,10.9,30.4,0.255
UT Arlington,2023-2024,34,20,14,0.588,2.38,0.69,,13,7,,12,3,,5,10,,2614,2492,,71.9,106.5,0.377,0.435,0.560,52.7,60.9,9.8,10.2,0.521,18.4,34.0,0.277
Utah,2023-2024,37,22,15,0.595,15.00,9.41,,9,11,,17,2,,2,9,,2915,2708,,70.9,110.0,0.271,0.404,0.559,51.7,60.4,8.2,10.3,0.543,14.1,27.6,0.176
Utah State NCAA,2023-2024,35,28,7,0.800,11.56,5.29,,14,4,,14,1,,8,4,,2788,2497,,69.3,113.4,0.385,0.333,0.579,52.0,57.3,9.7,11.3,0.546,13.8,28.6,0.277
Utah Tech,2023-2024,31,11,20,0.355,-8.08,-1.18,,7,13,,6,7,,5,13,,2194,2389,,71.9,97.7,0.405,0.346,0.534,48.7,52.0,9.1,11.6,0.506,19.4,28.4,0.262
Utah Valley,2023-2024,32,16,16,0.500,-1.33,-0.03,,11,9,,10,4,,5,10,,2199,2195,,69.2,98.6,0.354,0.292,0.509,50.7,59.6,10.0,11.9,0.474,15.4,28.5,0.239
UTEP,2023-2024,34,18,16,0.529,-1.49,-1.30,,7,9,,13,5,,2,9,,2470,2348,,71.4,101.0,0.421,0.317,0.535,49.0,51.1,15.9,8.4,0.497,17.8,30.2,0.290
UTSA,2023-2024,32,11,21,0.344,-5.26,-0.71,,5,13,,7,9,,4,11,,2483,2591,,71.3,107.2,0.344,0.452,0.523,51.4,53.0,7.0,10.5,0.487,13.2,32.4,0.244
Valparaiso,2023-2024,32,7,25,0.219,-8.25,1.17,,3,17,,6,11,,1,13,,2163,2416,,69.3,97.6,0.240,0.368,0.495,46.3,48.2,8.9,9.3,0.466,13.9,26.0,0.172
Vanderbilt,2023-2024,32,9,23,0.281,0.19,8.16,,4,14,,8,10,,1,9,,2173,2428,,67.8,99.7,0.352,0.393,0.496,48.1,40.1,9.0,8.1,0.454,13.2,28.2,0.249
Vermont NCAA,2023-2024,35,28,7,0.800,2.78,-3.31,,15,1,,16,1,,10,4,,2506,2205,,65.4,109.1,0.286,0.443,0.557,50.6,53.1,9.0,10.7,0.530,12.5,23.1,0.205
Villanova,2023-2024,34,18,16,0.529,14.44,9.82,,10,10,,10,6,,4,8,,2388,2231,,64.3,106.9,0.268,0.480,0.545,50.6,52.9,8.8,7.7,0.506,13.0,24.9,0.216
Virginia NCAA,2023-2024,34,23,11,0.676,10.45,7.31,,13,7,,15,2,,5,6,,2140,2033,,61.2,101.7,0.253,0.326,0.506,48.4,63.0,11.4,15.5,0.486,11.5,25.6,0.161
Virginia Commonwealth,2023-2024,38,24,14,0.632,8.70,4.41,,11,7,,13,6,,7,5,,2697,2534,,66.2,106.5,0.350,0.442,0.562,51.5,56.8,9.7,12.8,0.518,16.1,27.8,0.273
VMI,2023-2024,32,4,28,0.125,-20.65,-2.44,,1,17,,4,10,,0,15,,2204,2644,,74.6,92.0,0.267,0.348,0.505,48.3,41.0,7.5,6.5,0.477,18.9,25.2,0.185
Virginia Tech,2023-2024,34,19,15,0.559,11.91,7.97,,10,10,,15,2,,2,10,,2547,2413,,68.1,110.0,0.330,0.416,0.578,50.4,58.0,7.8,6.5,0.538,14.6,25.0,0.262
Wagner NCAA,2023-2024,33,17,16,0.515,-10.64,-8.58,,7,9,,7,5,,9,10,,2103,2083,,63.0,100.0,0.259,0.380,0.489,50.4,55.5,9.3,7.2,0.458,13.2,30.0,0.182
Wake Forest,2023-2024,35,21,14,0.600,14.94,7.52,,11,9,,17,2,,2,9,,2733,2473,,68.8,112.6,0.320,0.374,0.581,51.2,44.3,8.5,11.0,0.542,13.8,26.4,0.254
Washington,2023-2024,32,17,15,0.531,11.85,8.38,,9,11,,11,6,,5,6,,2579,2468,,72.0,109.8,0.321,0.368,0.565,49.9,51.8,7.8,9.0,0.535,14.1,27.1,0.232
Washington State NCAA,2023-2024,35,25,10,0.714,14.02,7.19,,14,6,,15,2,,6,4,,2574,2335,,66.4,109.9,0.316,0.322,0.547,54.3,45.9,7.7,12.6,0.518,14.0,32.9,0.222
Weber State,2023-2024,32,20,12,0.625,-0.49,-4.15,,11,7,,12,2,,7,7,,2414,2161,,66.8,112.0,0.354,0.401,0.575,49.9,46.3,10.3,4.8,0.539,13.1,23.8,0.265
West Virginia,2023-2024,32,9,23,0.281,3.73,10.76,,4,14,,9,9,,0,9,,2234,2459,,68.7,100.8,0.371,0.374,0.532,48.5,54.4,6.3,10.2,0.495,16.2,26.7,0.262
Western Carolina,2023-2024,32,22,10,0.688,1.96,-3.35,,11,7,,12,3,,10,6,,2459,2198,,68.6,110.7,0.282,0.363,0.552,53.4,40.7,6.3,7.8,0.526,12.9,29.5,0.201
Western Illinois,2023-2024,33,21,12,0.636,-8.75,-7.37,,13,5,,10,5,,10,6,,2272,2167,,66.9,102.1,0.357,0.316,0.502,55.5,51.0,7.8,13.3,0.477,16.1,38.3,0.220
Western Kentucky NCAA,2023-2024,34,22,12,0.647,1.19,-2.91,,8,8,,12,2,,6,7,,2728,2531,,76.0,105.6,0.327,0.321,0.552,52.2,45.6,10.1,8.7,0.520,16.0,29.0,0.235
Western Michigan,2023-2024,32,12,20,0.375,-9.30,-3.79,,9,9,,7,7,,3,12,,2281,2396,,68.6,102.7,0.311,0.391,0.520,51.8,50.5,7.6,7.3,0.499,16.3,33.8,0.195
Wichita State,2023-2024,34,15,19,0.441,2.02,3.20,,5,13,,10,5,,2,10,,2475,2484,,69.5,104.0,0.264,0.316,0.526,52.6,44.2,9.0,10.8,0.500,15.1,32.2,0.184
William & Mary,2023-2024,33,10,23,0.303,-11.33,-5.55,,4,14,,7,7,,2,13,,2305,2380,,66.7,104.4,0.325,0.480,0.523,49.3,51.7,7.1,4.7,0.490,13.9,28.1,0.228
Winthrop,2023-2024,32,17,15,0.531,-1.97,-3.42,,8,8,,11,5,,6,9,,2475,2287,,68.3,110.7,0.486,0.395,0.570,51.0,46.5,9.0,8.3,0.531,16.1,31.8,0.341
Wisconsin NCAA,2023-2024,36,22,14,0.611,16.01,11.35,,11,9,,14,3,,3,9,,2688,2520,,66.0,112.0,0.338,0.355,0.560,52.4,48.1,9.3,4.6,0.522,13.0,30.2,0.255
Wofford,2023-2024,32,17,15,0.531,-3.87,-1.60,,10,8,,11,2,,6,9,,2384,2362,,67.5,108.7,0.279,0.447,0.552,53.0,56.5,6.5,8.0,0.539,14.7,30.2,0.173
Wright State,2023-2024,32,18,14,0.563,-0.22,-3.62,,13,7,,9,7,,7,6,,2767,2599,,72.6,117.7,0.328,0.292,0.615,51.6,51.2,8.5,7.2,0.586,14.4,28.6,0.248
Wyoming,2023-2024,32,15,17,0.469,0.54,4.57,,8,10,,9,5,,3,10,,2331,2383,,67.9,106.4,0.391,0.369,0.560,50.8,47.3,7.5,7.0,0.519,16.4,29.1,0.289
Xavier,2023-2024,34,16,18,0.471,12.23,11.03,,9,11,,11,7,,3,9,,2579,2538,,71.5,106.1,0.318,0.320,0.530,51.5,59.7,9.7,8.4,0.491,14.0,31.9,0.237
Yale NCAA,2023-2024,33,23,10,0.697,4.63,0.41,,11,3,,9,2,,9,6,,2465,2226,,66.1,111.2,0.277,0.349,0.553,52.8,53.9,9.2,9.6,0.528,12.4,28.9,0.196
Youngstown State,2023-2024,32,22,10,0.688,0.97,-5.11,,14,6,,14,3,,8,7,,2598,2269,,70.8,113.8,0.285,0.422,0.554,53.8,52.6,8.7,12.5,0.519,13.1,35.0,0.220
