School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Texas Tech,2006-2007,31,16,15,0.516,7.35,7.62,,7,9,,13,2,,2,10,,2166,2147,,,,0.460,0.264,0.548,47.4,52.8,,4.3,0.505,18.5,,0.325
Texas-Rio Grande Valley,2006-2007,31,18,13,0.581,-10.51,-6.94,,,,,7,3,,6,6,,2285,2193,,,,0.411,0.373,0.576,47.4,67.8,,1.9,0.542,17.0,,0.294
The Citadel,2006-2007,30,6,24,0.200,-16.99,-1.14,,1,19,,6,10,,0,12,,1903,2228,,,,0.208,0.440,0.516,44.0,51.5,,2.2,0.496,16.8,,0.142
Toledo,2006-2007,30,11,19,0.367,-5.58,1.55,,7,8,,9,3,,1,15,,1794,2008,,,,0.376,0.378,0.493,45.2,45.3,,6.7,0.454,20.7,,0.255
Towson,2006-2007,31,13,18,0.419,-7.10,-2.83,,7,11,,11,4,,1,14,,2027,2133,,,,0.300,0.376,0.499,47.4,60.8,,6.8,0.470,15.2,,0.201
Troy,2006-2007,31,12,19,0.387,-7.03,-1.99,,4,14,,9,6,,3,12,,2365,2496,,,,0.316,0.492,0.529,44.0,50.6,,5.4,0.494,15.4,,0.228
Tulane,2006-2007,32,17,15,0.531,0.41,2.15,,6,10,,10,6,,4,8,,2102,2124,,,,0.437,0.278,0.531,49.2,56.0,,9.5,0.487,19.4,,0.309
Tulsa,2006-2007,39,25,14,0.641,7.28,2.97,,8,8,,18,2,,3,11,,2746,2542,,,,0.380,0.345,0.544,54.3,51.7,,10.2,0.504,19.3,,0.276
UAB,2006-2007,34,23,11,0.676,8.35,2.09,,12,4,,14,1,,8,6,,2501,2288,,,,0.390,0.358,0.556,51.7,55.1,,5.9,0.522,17.7,,0.276
UC Davis,2006-2007,31,9,22,0.290,-15.02,-2.68,,2,14,,8,7,,1,15,,1962,2215,,,,0.341,0.421,0.559,44.4,60.5,,4.7,0.517,21.4,,0.266
UC Irvine,2006-2007,34,18,16,0.529,-1.20,-2.41,,9,7,,12,2,,3,10,,2311,2237,,,,0.332,0.349,0.557,48.6,50.9,,4.3,0.521,17.4,,0.247
UC Riverside,2006-2007,30,9,21,0.300,-10.73,-2.02,,4,12,,8,5,,0,15,,1803,2029,,,,0.395,0.271,0.506,51.8,52.1,,3.8,0.465,21.4,,0.272
UC Santa Barbara,2006-2007,32,23,9,0.719,1.17,-3.16,,12,4,,11,3,,10,5,,2232,2063,,,,0.351,0.346,0.561,47.2,60.8,,4.5,0.523,18.8,,0.264
UCF,2006-2007,31,16,15,0.516,5.61,3.16,,9,7,,12,4,,3,8,,2269,2139,,,,0.372,0.364,0.552,50.7,59.5,,6.4,0.517,17.4,,0.265
UCLA NCAA,2006-2007,39,35,4,0.897,21.71,7.71,,16,2,,16,2,,9,1,,2867,2300,,,,0.376,0.283,0.562,56.3,54.6,,8.0,0.525,16.1,,0.275
UNC Asheville,2006-2007,33,23,10,0.697,-2.55,-4.41,,10,4,,16,3,,7,7,,2479,2318,,,,0.375,0.311,0.570,51.2,63.5,,9.4,0.544,17.0,,0.254
UNC Greensboro,2006-2007,31,19,12,0.613,1.97,-1.41,,12,8,,10,3,,7,8,,2194,2061,,,,0.401,0.387,0.555,50.3,58.4,,7.8,0.526,18.1,,0.270
UNC Wilmington,2006-2007,33,20,13,0.606,-1.89,-2.42,,12,6,,12,3,,5,9,,2397,2356,,,,0.325,0.348,0.571,52.3,54.1,,4.4,0.537,19.4,,0.245
UT Arlington NCAA,2006-2007,33,21,12,0.636,-2.87,-4.62,,7,9,,14,3,,4,8,,2422,2274,,,,0.407,0.317,0.558,52.1,53.8,,4.5,0.532,20.6,,0.266
Utah,2006-2007,33,18,15,0.545,7.35,3.89,,7,9,,11,4,,5,10,,2262,2104,,,,0.308,0.359,0.576,52.3,59.8,,6.7,0.544,17.8,,0.234
Utah State,2006-2007,35,24,11,0.686,1.71,-2.58,,12,4,,17,0,,5,9,,2585,2385,,,,0.374,0.287,0.611,53.2,67.2,,4.8,0.571,18.9,,0.296
Utah Valley,2006-2007,29,15,14,0.517,,,,,,,4,3,,2,11,,2062,1987,,65.2,106.8,0.328,0.373,0.560,49.9,52.6,9.7,8.5,0.526,17.8,32.6,0.244
UTEP,2006-2007,33,19,14,0.576,4.79,1.54,,8,8,,13,3,,3,10,,2527,2415,,,,0.457,0.332,0.524,49.3,51.6,,5.0,0.488,15.4,,0.300
UTSA,2006-2007,30,13,17,0.433,-10.43,-2.95,,7,9,,10,5,,3,11,,1903,2013,,,,0.412,0.364,0.509,45.5,52.5,,2.9,0.473,20.0,,0.271
Valparaiso,2006-2007,36,22,14,0.611,2.35,1.29,,9,9,,13,4,,6,9,,2558,2444,,,,0.351,0.438,0.559,49.9,57.4,,4.3,0.535,17.3,,0.236
Vanderbilt NCAA,2006-2007,34,26,8,0.765,10.96,5.54,,10,6,,19,0,,4,6,,2721,2537,,,,0.383,0.381,0.577,49.5,65.3,,5.7,0.541,17.3,,0.282
Vermont,2006-2007,31,16,15,0.516,-4.17,-5.77,,9,7,,8,4,,8,9,,2241,2173,,,,0.373,0.283,0.541,51.5,56.1,,8.6,0.509,18.4,,0.256
Villanova NCAA,2006-2007,35,22,13,0.629,11.00,7.69,,9,9,,13,3,,4,7,,2547,2431,,,,0.389,0.349,0.534,51.9,53.7,,5.4,0.491,17.4,,0.283
Virginia,2006-2007,33,17,16,0.515,7.60,5.63,,5,11,,13,7,,4,7,,2535,2470,,,,0.353,0.370,0.537,53.4,50.6,,4.0,0.503,16.4,,0.249
Virginia Commonwealth,2006-2007,32,24,8,0.750,6.57,-2.06,,15,3,,13,3,,9,3,,2157,1881,,,,0.401,0.328,0.531,51.4,54.2,,10.0,0.496,17.4,,0.271
VMI,2006-2007,29,14,15,0.483,-9.48,-7.32,,6,8,,8,6,,6,7,,2649,2530,,,,0.288,0.492,0.548,47.1,54.8,,4.0,0.524,16.1,,0.199
Virginia Tech,2006-2007,35,21,14,0.600,12.00,6.54,,9,7,,14,3,,4,8,,2456,2265,,,,0.390,0.288,0.524,52.9,53.9,,8.6,0.488,17.8,,0.266
Wagner,2006-2007,31,23,8,0.742,-7.01,-7.62,,15,3,,13,3,,10,5,,2217,2198,,,,0.362,0.308,0.512,53.3,54.0,,6.2,0.492,18.4,,0.217
Wake Forest,2006-2007,30,17,13,0.567,9.29,8.83,,7,9,,15,2,,2,10,,2166,2081,,,,0.340,0.330,0.515,49.6,45.5,,9.2,0.485,17.0,,0.226
Washington,2006-2007,33,16,17,0.485,9.09,8.00,,7,11,,12,7,,4,7,,2416,2338,,,,0.342,0.270,0.516,54.3,50.4,,4.0,0.500,16.3,,0.200
Washington State NCAA,2006-2007,35,26,9,0.743,16.35,6.35,,11,7,,9,4,,10,3,,2325,1975,,,,0.385,0.339,0.573,50.2,59.1,,5.9,0.537,15.0,,0.280
Weber State,2006-2007,30,16,14,0.533,-3.92,-3.50,,10,6,,12,2,,4,9,,1993,1970,,,,0.455,0.360,0.570,52.4,54.9,,6.6,0.524,21.2,,0.339
West Virginia NCAA,2006-2007,37,26,11,0.703,17.97,7.16,,11,7,,13,2,,4,5,,2769,2352,,,,0.361,0.343,0.545,51.6,58.1,,9.7,0.514,14.0,,0.249
Western Carolina,2006-2007,31,10,21,0.323,-8.16,-1.20,,6,14,,8,6,,1,13,,1979,2140,,,,0.239,0.377,0.491,50.4,50.5,,5.1,0.467,18.5,,0.159
Western Illinois,2006-2007,30,12,18,0.400,-10.45,-1.67,,7,11,,10,4,,2,13,,2016,2148,,,,0.418,0.278,0.514,49.7,50.7,,4.3,0.470,17.6,,0.292
Western Kentucky NCAA,2006-2007,36,29,7,0.806,9.34,0.24,,16,2,,13,1,,10,3,,2785,2403,,,,0.358,0.326,0.565,52.0,46.1,,7.3,0.536,17.3,,0.251
Western Michigan,2006-2007,32,20,12,0.625,3.20,-0.51,,12,4,,11,1,,7,9,,2231,2080,,,,0.476,0.376,0.551,53.7,49.3,,4.3,0.497,18.7,,0.358
Wichita State,2006-2007,31,11,20,0.355,1.04,2.85,,4,14,,8,7,,2,10,,1939,1995,,,,0.372,0.361,0.508,54.7,57.2,,5.7,0.473,18.8,,0.251
William & Mary,2006-2007,33,17,16,0.515,-4.08,-1.38,,10,8,,9,5,,6,10,,2059,2073,,,,0.312,0.440,0.523,48.0,61.7,,3.8,0.492,18.2,,0.217
Winston-Salem,2006-2007,30,12,18,0.400,,,,,,,7,5,,2,12,,1876,2028,,,,0.348,0.321,0.472,47.8,47.2,,5.6,0.441,19.7,,0.217
Winthrop NCAA,2006-2007,34,22,12,0.647,3.61,-1.45,,10,4,,12,3,,6,6,,2205,1990,,,,0.371,0.323,0.517,52.2,54.7,,7.2,0.498,17.1,,0.219
Wisconsin NCAA,2006-2007,36,31,5,0.861,19.59,6.73,,16,2,,16,2,,10,2,,2421,1958,,,,0.399,0.318,0.544,54.3,54.1,,6.4,0.506,16.4,,0.282
Wofford,2006-2007,32,16,16,0.500,-5.77,-1.42,,8,12,,9,5,,4,10,,2147,2136,,,,0.393,0.355,0.537,51.7,54.4,,4.8,0.508,16.7,,0.258
Wright State,2006-2007,31,21,10,0.677,2.38,0.48,,12,6,,13,3,,7,6,,1944,1871,,,,0.352,0.354,0.546,50.9,53.6,,3.4,0.519,17.9,,0.238
Wyoming,2006-2007,30,12,18,0.400,-3.92,1.86,,5,11,,8,6,,3,10,,2071,2171,,,,0.453,0.351,0.543,50.4,59.2,,8.0,0.496,21.3,,0.328
Xavier NCAA,2006-2007,37,30,7,0.811,17.17,5.47,,14,2,,16,1,,7,4,,2780,2347,,,,0.424,0.365,0.586,53.9,60.3,,6.1,0.546,16.8,,0.317
Yale,2006-2007,28,13,15,0.464,-6.54,-3.88,,7,7,,8,5,,5,10,,1918,1939,,,,0.369,0.356,0.546,50.4,57.0,,6.6,0.513,19.2,,0.258
Youngstown State,2006-2007,30,9,21,0.300,-5.76,1.74,,5,13,,6,7,,2,14,,1944,2100,,,,0.348,0.304,0.508,48.1,54.9,,5.5,0.481,18.5,,0.220
