School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Siena NCAA,2009-2010,34,27,7,0.794,8.48,-1.17,,17,1,,17,0,,9,5,,2554,2226,,70.0,106.6,0.387,0.243,0.527,52.9,52.3,12.4,8.5,0.493,14.7,35.5,0.261
South Alabama,2009-2010,32,17,15,0.531,-7.72,-3.82,,8,10,,9,6,,6,8,,2124,2177,,66.7,97.9,0.387,0.262,0.507,50.2,50.6,8.9,9.7,0.462,18.1,34.6,0.274
South Carolina,2009-2010,31,15,16,0.484,8.26,7.29,,6,10,,11,5,,2,9,,2227,2197,,70.7,101.6,0.291,0.344,0.499,46.6,37.3,12.3,14.5,0.473,14.6,33.1,0.189
South Carolina State,2009-2010,32,18,14,0.563,-9.31,-8.65,,10,6,,10,3,,6,10,,2224,2225,,68.8,100.2,0.382,0.300,0.533,50.4,54.0,10.1,7.7,0.490,19.2,34.4,0.280
South Carolina Upstate,2009-2010,29,6,23,0.207,,,,6,14,,3,8,,2,14,,1741,1966,,66.3,90.2,0.355,0.311,0.490,48.1,59.3,10.5,12.9,0.458,21.3,32.5,0.231
South Dakota,2009-2010,32,22,10,0.688,,,,11,1,,5,2,,3,7,,2543,2346,,75.1,105.3,0.426,0.350,0.567,49.3,60.5,9.2,10.6,0.540,17.1,26.3,0.283
South Dakota State,2009-2010,30,14,16,0.467,-6.05,-5.05,,10,8,,9,5,,5,7,,2227,2197,,68.8,107.0,0.450,0.336,0.537,50.1,48.7,8.0,5.4,0.484,14.9,33.2,0.335
South Florida,2009-2010,33,20,13,0.606,8.72,7.21,,9,9,,11,5,,4,6,,2226,2176,,65.0,103.1,0.453,0.268,0.521,50.6,50.6,9.5,8.8,0.479,16.3,34.3,0.309
Southeast Missouri State,2009-2010,30,7,23,0.233,-14.49,-3.06,,3,15,,4,10,,2,12,,1927,2172,,68.3,92.8,0.405,0.307,0.499,48.4,50.6,8.6,6.7,0.462,19.4,30.4,0.264
Southeastern Louisiana,2009-2010,31,19,12,0.613,-3.97,-6.21,,10,6,,14,1,,4,9,,2255,2074,,68.5,105.3,0.389,0.323,0.571,48.6,55.6,10.8,13.9,0.540,18.9,29.9,0.274
Southern,2009-2010,30,5,25,0.167,-23.96,-10.96,,3,15,,4,8,,1,14,,1802,2173,,70.7,84.9,0.368,0.306,0.458,45.0,56.1,8.3,9.2,0.428,19.9,28.4,0.220
Southern California,2009-2010,30,16,14,0.533,8.93,6.47,,8,10,,11,5,,2,9,,1789,1715,,63.0,93.9,0.355,0.232,0.494,52.7,42.6,9.0,12.2,0.461,19.3,34.2,0.231
Southern Illinois,2009-2010,30,15,15,0.500,3.44,1.27,,6,12,,10,5,,3,9,,2104,2026,,66.3,104.9,0.377,0.349,0.553,50.4,55.5,9.6,8.0,0.522,17.5,30.4,0.260
SIU Edwardsville,2009-2010,28,5,23,0.179,,,,,,,0,7,,1,13,,1739,2122,,69.8,89.0,0.316,0.341,0.483,45.2,55.1,7.5,6.0,0.445,18.5,25.0,0.222
Southern Methodist,2009-2010,31,14,17,0.452,2.39,3.78,,7,9,,10,7,,4,6,,2053,1998,,63.2,104.8,0.414,0.335,0.552,53.0,46.9,9.0,7.6,0.516,18.6,33.5,0.290
Southern Mississippi,2009-2010,34,20,14,0.588,4.21,2.25,,8,8,,11,3,,6,8,,2200,2034,,63.7,101.6,0.403,0.262,0.507,55.1,43.0,8.3,11.3,0.459,16.6,37.8,0.290
Southern Utah,2009-2010,29,7,22,0.241,-17.42,-4.75,,3,15,,6,8,,0,13,,1861,2125,,68.3,92.7,0.378,0.246,0.527,50.8,51.5,8.2,10.1,0.484,23.0,32.1,0.274
St. Bonaventure,2009-2010,31,15,16,0.484,1.29,1.96,,7,9,,10,4,,3,10,,2173,2182,,68.7,102.1,0.354,0.273,0.536,51.2,57.0,8.5,10.0,0.510,18.0,33.4,0.234
St. Francis (NY),2009-2010,29,11,18,0.379,-13.83,-8.42,,8,10,,5,8,,6,10,,1753,1884,,65.2,91.2,0.366,0.399,0.490,48.0,56.4,12.1,9.3,0.462,20.1,31.4,0.225
St. John's (NY),2009-2010,33,17,16,0.515,9.23,8.70,,6,12,,10,8,,4,8,,2251,2190,,65.4,102.7,0.316,0.295,0.508,51.8,52.9,10.1,9.7,0.473,15.6,35.5,0.206
Stanford,2009-2010,32,14,18,0.438,5.71,6.50,,7,11,,10,6,,2,10,,2212,2237,,67.5,101.9,0.372,0.331,0.523,49.1,53.8,7.9,4.4,0.492,15.5,29.7,0.247
Stephen F. Austin,2009-2010,32,23,9,0.719,-2.42,-6.90,,11,5,,13,2,,6,6,,2126,1914,,63.1,104.8,0.359,0.225,0.533,53.7,55.1,10.7,6.3,0.497,17.2,37.2,0.254
Stetson,2009-2010,29,7,22,0.241,-17.62,-2.14,,5,15,,5,9,,2,13,,1744,2097,,67.2,89.5,0.327,0.410,0.477,45.0,52.6,9.5,6.9,0.452,18.8,27.4,0.200
Stony Brook,2009-2010,32,22,10,0.688,-3.64,-7.64,,13,3,,12,2,,9,7,,2205,2047,,66.9,102.9,0.368,0.305,0.520,51.9,47.8,10.7,5.8,0.484,16.0,32.9,0.254
Syracuse NCAA,2009-2010,35,30,5,0.857,21.72,7.21,,15,3,,17,2,,8,1,,2832,2324,,71.0,114.0,0.369,0.309,0.596,53.0,64.6,13.5,17.2,0.576,18.3,37.1,0.249
TCU,2009-2010,32,13,19,0.406,-0.25,4.15,,5,11,,9,8,,3,10,,2169,2269,,66.0,101.6,0.337,0.412,0.548,49.0,58.1,7.9,5.4,0.517,18.5,28.4,0.236
Temple NCAA,2009-2010,35,29,6,0.829,12.44,4.27,,14,2,,14,2,,12,3,,2273,1987,,61.9,104.1,0.274,0.312,0.518,52.8,60.5,7.5,8.1,0.491,14.0,32.1,0.189
Tennessee NCAA,2009-2010,37,28,9,0.757,16.05,7.75,,11,5,,15,1,,5,5,,2720,2413,,69.8,105.0,0.356,0.313,0.535,50.8,53.5,11.2,10.8,0.506,16.2,33.5,0.239
Tennessee State,2009-2010,32,9,23,0.281,-9.57,-2.69,,6,12,,5,6,,3,16,,2154,2374,,68.5,96.4,0.305,0.376,0.510,48.1,52.9,11.4,6.5,0.477,19.5,33.1,0.215
Tennessee Tech,2009-2010,32,15,17,0.469,-9.58,-2.51,,8,10,,9,5,,6,11,,2375,2474,,68.2,106.0,0.400,0.270,0.554,49.9,50.1,9.0,6.3,0.521,18.3,35.3,0.277
Tennessee-Martin,2009-2010,29,4,25,0.138,-17.46,-2.06,,1,17,,4,9,,0,16,,1860,2215,,70.7,90.7,0.383,0.289,0.469,48.9,49.0,10.0,8.6,0.426,18.6,33.4,0.257
Texas NCAA,2009-2010,34,24,10,0.706,18.56,7.38,,9,7,,15,2,,5,6,,2761,2381,,73.6,109.2,0.407,0.262,0.536,53.8,48.7,10.6,13.0,0.511,15.3,38.9,0.258
Texas A&M NCAA,2009-2010,34,24,10,0.706,15.24,9.80,,11,5,,15,1,,5,5,,2426,2192,,66.7,106.2,0.483,0.339,0.534,51.9,51.3,9.8,9.1,0.497,15.5,33.3,0.320
Texas A&M-Corpus Christi,2009-2010,32,17,15,0.531,-2.05,-2.83,,10,6,,10,2,,5,11,,2184,2119,,67.5,100.3,0.430,0.317,0.539,53.8,54.8,11.5,11.0,0.507,21.5,37.4,0.286
Texas Southern,2009-2010,33,17,16,0.515,-11.12,-11.38,,11,7,,8,3,,5,11,,2241,2167,,69.6,96.8,0.409,0.261,0.532,50.2,48.9,14.7,10.6,0.505,21.4,33.3,0.259
Texas State,2009-2010,31,15,16,0.484,-7.38,-3.30,,9,7,,11,3,,4,10,,2392,2413,,75.7,99.5,0.466,0.339,0.515,51.5,56.6,11.9,8.0,0.473,19.3,36.7,0.311
Texas Tech,2009-2010,35,19,16,0.543,7.97,8.47,,4,12,,14,5,,4,10,,2684,2662,,72.6,103.4,0.428,0.251,0.530,48.8,54.4,9.2,10.4,0.485,16.0,32.1,0.306
Texas-Rio Grande Valley,2009-2010,33,6,27,0.182,-17.31,-4.47,,4,8,,3,7,,2,18,,2019,2382,,68.1,88.5,0.368,0.376,0.483,44.0,54.7,9.6,3.8,0.448,18.4,24.1,0.237
The Citadel,2009-2010,32,16,16,0.500,-3.44,-2.94,,9,9,,8,6,,5,8,,1950,1914,,60.2,100.8,0.288,0.388,0.514,49.2,50.9,8.5,4.7,0.480,15.3,29.4,0.208
Toledo,2009-2010,32,4,28,0.125,-14.39,-0.77,,1,15,,4,11,,0,15,,1734,2137,,61.4,87.9,0.280,0.320,0.487,47.5,53.6,6.9,5.2,0.464,20.7,27.3,0.176
Towson,2009-2010,31,10,21,0.323,-8.46,-0.75,,6,12,,6,9,,3,11,,2124,2363,,68.2,99.6,0.355,0.315,0.506,46.2,52.1,9.1,11.4,0.473,15.9,32.1,0.237
Troy,2009-2010,33,20,13,0.606,-3.04,-2.31,,13,5,,10,2,,6,10,,2467,2378,,68.7,108.3,0.282,0.331,0.550,50.0,45.2,10.1,9.2,0.532,15.2,32.3,0.184
Tulane,2009-2010,30,8,22,0.267,-3.20,1.50,,3,13,,5,10,,2,9,,1864,2005,,65.9,93.9,0.382,0.323,0.492,45.8,51.6,11.6,7.6,0.449,17.9,29.6,0.265
Tulsa,2009-2010,35,23,12,0.657,8.46,2.84,,10,6,,18,2,,5,7,,2500,2284,,67.1,106.5,0.471,0.261,0.546,54.1,51.4,6.6,13.3,0.502,16.8,33.9,0.333
UAB,2009-2010,34,25,9,0.735,9.46,2.90,,11,5,,14,4,,9,4,,2276,2053,,64.9,102.4,0.457,0.315,0.518,53.6,51.1,10.0,7.3,0.471,17.0,35.7,0.317
UC Davis,2009-2010,32,14,18,0.438,-6.23,-3.01,,8,8,,8,5,,4,11,,2225,2262,,69.4,99.7,0.429,0.346,0.544,48.6,59.4,11.1,8.0,0.504,19.1,28.0,0.302
UC Irvine,2009-2010,32,14,18,0.438,-7.49,-3.75,,6,10,,10,5,,3,11,,2162,2228,,65.7,102.5,0.371,0.306,0.519,48.5,55.9,8.6,7.6,0.476,15.0,31.1,0.269
UC Riverside,2009-2010,29,12,17,0.414,-6.99,-2.61,,5,11,,8,6,,4,11,,1833,1859,,63.1,98.9,0.393,0.280,0.500,53.3,54.9,8.0,7.5,0.465,17.0,35.5,0.255
UC Santa Barbara NCAA,2009-2010,30,20,10,0.667,-0.13,-1.09,,12,4,,11,2,,6,7,,2028,1972,,67.7,99.4,0.459,0.357,0.547,48.4,61.4,9.9,9.5,0.510,19.9,27.4,0.312
UCF,2009-2010,32,15,17,0.469,-0.03,2.19,,6,10,,9,6,,3,9,,2133,2184,,65.5,100.6,0.375,0.307,0.527,49.2,62.5,11.7,8.6,0.494,18.4,33.3,0.256
UCLA,2009-2010,32,14,18,0.438,5.70,7.86,,8,10,,10,6,,3,7,,2139,2195,,65.1,101.2,0.366,0.344,0.547,49.5,62.4,9.7,11.5,0.526,19.0,30.4,0.231
UNC Asheville,2009-2010,31,15,16,0.484,-14.36,-6.47,,11,7,,11,5,,4,10,,2296,2401,,73.9,99.0,0.387,0.301,0.524,50.8,61.7,10.0,13.1,0.489,19.2,34.9,0.261
UNC Greensboro,2009-2010,31,8,23,0.258,-8.24,0.63,,6,12,,4,11,,3,11,,1966,2226,,67.7,93.7,0.338,0.286,0.470,50.7,41.1,8.9,8.9,0.427,17.5,36.9,0.236
UNC Wilmington,2009-2010,31,9,22,0.290,-4.35,0.94,,5,13,,4,9,,4,10,,2051,2215,,68.9,96.1,0.356,0.356,0.504,49.1,54.4,7.4,11.1,0.474,19.5,34.1,0.230
UT Arlington,2009-2010,30,16,14,0.533,-8.06,-3.97,,8,8,,11,5,,4,7,,2216,2205,,72.1,100.7,0.443,0.340,0.526,47.5,48.9,9.5,9.3,0.485,17.7,32.2,0.305
Utah,2009-2010,31,14,17,0.452,4.29,4.16,,7,9,,9,8,,4,8,,2059,2058,,66.2,99.5,0.405,0.358,0.534,49.3,52.2,8.3,14.2,0.485,18.0,27.9,0.303
Utah State NCAA,2009-2010,35,27,8,0.771,13.62,1.23,,14,2,,17,1,,8,5,,2559,2097,,62.5,116.5,0.298,0.303,0.581,54.6,62.1,7.4,9.8,0.551,14.0,33.8,0.226
Utah Valley,2009-2010,30,12,18,0.400,-16.18,-9.25,,5,7,,11,4,,0,12,,1906,1954,,65.1,97.2,0.363,0.319,0.516,49.8,55.7,9.4,5.9,0.469,17.9,28.6,0.272
UTEP NCAA,2009-2010,33,26,7,0.788,12.66,1.96,,15,1,,15,2,,8,2,,2484,2131,,69.8,106.6,0.396,0.312,0.556,50.5,54.8,12.4,10.2,0.528,16.3,28.9,0.267
UTSA,2009-2010,30,19,11,0.633,-2.90,-5.44,,9,7,,11,3,,6,7,,2121,1983,,65.2,107.6,0.352,0.311,0.540,51.5,47.6,10.1,4.9,0.496,15.0,33.9,0.268
Valparaiso,2009-2010,32,15,17,0.469,-2.90,0.34,,10,8,,9,4,,5,12,,2344,2378,,68.2,107.5,0.361,0.377,0.567,49.1,58.2,10.4,6.2,0.536,17.5,31.7,0.257
Vanderbilt NCAA,2009-2010,33,24,9,0.727,15.24,7.86,,12,4,,14,2,,7,3,,2537,2274,,69.9,109.6,0.467,0.302,0.568,50.3,50.8,8.1,12.5,0.525,16.7,33.1,0.337
Vermont NCAA,2009-2010,35,25,10,0.714,-1.26,-6.69,,12,4,,10,2,,12,6,,2457,2267,,67.5,103.6,0.494,0.278,0.528,51.9,51.2,10.1,10.2,0.482,17.3,36.3,0.339
Villanova NCAA,2009-2010,33,25,8,0.758,16.72,7.75,,13,5,,12,2,,6,4,,2700,2404,,71.9,112.9,0.439,0.345,0.569,53.2,49.8,10.8,11.7,0.522,16.0,37.7,0.331
Virginia,2009-2010,31,15,16,0.484,8.80,6.93,,5,11,,11,6,,2,8,,2029,1971,,63.6,102.2,0.300,0.295,0.516,50.4,55.0,9.6,6.9,0.478,14.5,30.1,0.224
Virginia Commonwealth,2009-2010,36,27,9,0.750,10.23,0.64,,11,7,,20,2,,7,7,,2737,2392,,67.8,111.3,0.353,0.326,0.554,51.5,54.7,12.9,9.7,0.522,15.2,36.6,0.248
VMI,2009-2010,29,10,19,0.345,-19.91,-7.21,,5,13,,8,6,,2,13,,2569,2799,,85.5,103.2,0.324,0.484,0.525,42.9,47.8,12.1,9.0,0.496,14.8,28.4,0.221
Virginia Tech,2009-2010,34,25,9,0.735,11.65,5.13,,10,6,,17,2,,6,6,,2473,2215,,68.5,104.2,0.429,0.256,0.515,50.9,48.6,10.0,11.8,0.466,14.9,35.6,0.308
Wagner,2009-2010,31,5,26,0.161,-18.05,-8.78,,3,15,,2,11,,2,14,,1833,2111,,65.5,89.6,0.283,0.406,0.494,46.6,56.0,9.5,9.2,0.473,21.8,30.3,0.176
Wake Forest NCAA,2009-2010,31,20,11,0.645,11.45,8.85,,9,7,,13,2,,5,7,,2257,2155,,70.4,100.9,0.408,0.233,0.506,53.0,45.5,9.9,12.7,0.470,17.4,38.8,0.268
Washington NCAA,2009-2010,36,26,10,0.722,15.64,7.49,,11,7,,17,2,,4,6,,2851,2519,,72.8,108.5,0.409,0.257,0.540,52.5,51.3,10.0,10.2,0.497,14.8,36.9,0.295
Washington State,2009-2010,31,16,15,0.516,5.31,4.65,,6,12,,8,5,,4,9,,2229,2190,,66.8,105.9,0.463,0.299,0.545,51.5,52.7,9.0,12.5,0.501,17.4,35.6,0.327
Weber State,2009-2010,31,20,11,0.645,3.71,-1.04,,13,3,,13,2,,5,9,,2361,2202,,68.5,109.9,0.417,0.398,0.557,52.0,51.0,9.3,8.1,0.516,15.4,33.2,0.304
West Virginia NCAA,2009-2010,38,31,7,0.816,19.16,10.26,,13,5,,12,2,,7,4,,2752,2414,,64.0,111.4,0.396,0.348,0.529,54.5,62.5,8.6,11.4,0.489,14.8,42.0,0.279
Western Carolina,2009-2010,34,22,12,0.647,-1.24,-2.91,,11,7,,14,2,,7,9,,2525,2352,,70.1,106.0,0.337,0.372,0.538,50.3,50.6,13.5,9.2,0.516,16.7,34.9,0.216
Western Illinois,2009-2010,30,13,17,0.433,-11.84,-5.84,,6,12,,8,7,,5,9,,1771,1804,,62.4,94.1,0.395,0.293,0.501,48.4,52.1,10.5,11.7,0.460,17.8,27.8,0.269
Western Kentucky,2009-2010,34,21,13,0.618,2.32,-2.18,,12,6,,12,4,,5,8,,2422,2269,,65.8,106.6,0.354,0.349,0.546,51.8,50.1,9.6,7.7,0.513,16.6,34.3,0.249
Western Michigan,2009-2010,33,18,15,0.545,0.43,-1.17,,8,8,,12,3,,3,10,,2287,2195,,66.6,104.0,0.408,0.325,0.528,52.5,53.1,10.5,7.1,0.482,17.2,37.2,0.298
Wichita State,2009-2010,35,25,10,0.714,8.06,1.73,,12,6,,17,1,,5,7,,2427,2162,,64.6,107.0,0.376,0.341,0.550,53.8,59.5,10.4,8.7,0.508,17.2,34.7,0.280
William & Mary,2009-2010,33,22,11,0.667,2.82,1.63,,12,6,,10,3,,10,7,,2213,2129,,61.4,107.5,0.370,0.486,0.543,49.6,63.0,8.6,7.3,0.510,14.9,30.7,0.259
Winston-Salem,2009-2010,29,12,17,0.414,,,,,,,4,5,,4,10,,1806,2005,,69.8,89.3,0.379,0.310,0.471,49.4,50.9,9.6,8.7,0.445,20.8,35.4,0.222
Winthrop NCAA,2009-2010,33,19,14,0.576,-8.68,-7.31,,12,6,,12,2,,6,11,,2042,2025,,66.7,92.0,0.360,0.259,0.451,51.0,47.1,12.8,11.8,0.412,15.1,34.1,0.232
Wisconsin NCAA,2009-2010,33,24,9,0.727,17.84,7.66,,13,5,,16,1,,5,5,,2214,1878,,59.8,111.3,0.325,0.394,0.548,51.3,53.1,9.4,9.5,0.514,12.5,30.2,0.238
Wofford NCAA,2009-2010,35,26,9,0.743,4.43,-2.57,,15,3,,11,1,,10,6,,2408,2134,,65.1,105.4,0.443,0.310,0.531,52.2,56.8,10.6,5.8,0.495,15.5,33.6,0.296
Wright State,2009-2010,32,20,12,0.625,6.81,0.16,,12,6,,12,1,,5,11,,2163,1950,,62.9,107.0,0.341,0.388,0.550,49.7,57.7,9.4,6.3,0.514,16.0,31.6,0.250
Wyoming,2009-2010,31,10,21,0.323,-4.58,3.63,,3,13,,9,9,,0,11,,2190,2309,,72.1,97.5,0.516,0.314,0.525,48.1,47.1,10.7,11.4,0.480,18.7,29.0,0.348
Xavier NCAA,2009-2010,35,26,9,0.743,16.23,5.94,,14,2,,15,0,,7,5,,2793,2433,,69.7,111.0,0.419,0.319,0.559,53.5,51.4,9.3,8.9,0.522,15.3,35.2,0.298
Yale,2009-2010,31,12,19,0.387,-9.94,-5.60,,6,8,,6,6,,4,10,,2067,2157,,67.6,98.2,0.415,0.276,0.512,50.2,54.4,10.1,11.0,0.462,18.0,33.1,0.301
Youngstown State,2009-2010,30,8,22,0.267,-6.41,0.40,,2,16,,6,9,,2,13,,2002,2092,,67.5,98.5,0.402,0.289,0.508,49.7,56.0,8.9,10.4,0.467,16.9,32.4,0.275
