School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Sam Houston,2021-2022,33,19,14,0.576,0.07,-1.16,,13,5,,11,2,,5,8,,2272,2082,,68.8,99.7,0.244,0.422,0.513,52.2,55.1,11.0,8.1,0.499,15.8,27.9,0.148
Samford,2021-2022,32,21,11,0.656,-3.01,-1.76,,10,8,,13,2,,5,8,,2390,2363,,70.5,105.1,0.283,0.435,0.548,51.1,48.0,10.5,9.2,0.519,16.8,30.6,0.207
San Diego,2021-2022,31,15,16,0.484,-3.32,1.48,,7,9,,8,6,,5,8,,2041,2086,,67.4,96.9,0.258,0.283,0.506,50.6,40.0,7.5,8.6,0.476,16.1,27.0,0.184
San Diego State NCAA,2021-2022,32,23,9,0.719,13.13,5.85,,13,4,,14,1,,5,5,,2093,1860,,65.3,99.0,0.311,0.308,0.518,51.5,50.2,11.3,14.4,0.487,16.8,29.5,0.215
San Francisco NCAA,2021-2022,34,24,10,0.706,14.12,5.24,,10,6,,14,4,,7,2,,2630,2304,,70.9,108.7,0.290,0.453,0.560,53.4,46.9,10.8,11.6,0.537,15.6,30.2,0.201
San Jose State,2021-2022,31,8,23,0.258,-7.01,3.79,,1,17,,7,9,,1,13,,1993,2242,,66.3,96.5,0.223,0.451,0.525,46.2,55.0,7.8,8.2,0.507,17.7,22.4,0.147
Santa Clara,2021-2022,33,21,12,0.636,8.98,3.61,,10,5,,14,4,,5,6,,2550,2373,,71.4,107.8,0.276,0.321,0.575,50.4,52.5,8.3,8.8,0.545,14.7,22.8,0.210
Seattle,2021-2022,32,23,9,0.719,1.96,-4.10,,14,4,,17,2,,6,6,,2395,2132,,71.8,103.8,0.280,0.458,0.531,50.3,52.6,9.6,10.1,0.494,14.1,26.4,0.214
Seton Hall NCAA,2021-2022,32,21,11,0.656,12.75,8.52,,11,8,,13,3,,6,5,,2302,2125,,68.7,104.3,0.312,0.359,0.521,51.8,40.8,10.2,13.8,0.481,14.9,32.6,0.235
Siena,2021-2022,29,15,14,0.517,-6.40,-3.50,,12,8,,8,5,,7,8,,1922,2006,,67.2,97.4,0.289,0.340,0.521,48.2,42.1,9.1,9.8,0.487,16.5,24.5,0.212
South Alabama,2021-2022,33,21,12,0.636,0.23,-3.59,,9,7,,15,3,,4,8,,2362,2111,,67.5,105.2,0.317,0.354,0.547,49.8,45.5,10.2,14.3,0.519,16.2,28.9,0.219
South Carolina,2021-2022,31,18,13,0.581,7.14,8.37,,9,9,,12,4,,4,7,,2200,2178,,72.2,97.9,0.286,0.349,0.506,51.3,53.6,10.8,13.7,0.479,17.8,34.3,0.192
South Carolina State,2021-2022,31,15,16,0.484,-13.04,-8.39,,7,7,,8,5,,5,8,,2227,2249,,73.7,96.3,0.312,0.324,0.478,52.9,47.6,8.9,10.1,0.441,16.4,35.7,0.215
South Carolina Upstate,2021-2022,32,15,17,0.469,-9.01,-4.11,,10,6,,6,7,,8,9,,2287,2341,,69.4,102.1,0.290,0.386,0.551,47.4,53.7,9.1,9.8,0.518,16.4,22.7,0.219
South Dakota,2021-2022,31,19,12,0.613,-4.43,-5.61,,11,7,,11,4,,6,7,,2329,2198,,67.5,110.5,0.337,0.332,0.564,52.9,44.6,6.5,6.6,0.528,13.0,27.1,0.253
South Dakota State NCAA,2021-2022,35,30,5,0.857,6.60,-3.77,,18,0,,14,0,,10,3,,3005,2561,,71.7,119.3,0.333,0.354,0.627,52.7,49.0,8.5,6.9,0.600,13.8,24.0,0.253
South Florida,2021-2022,31,8,23,0.258,-3.05,4.40,,3,15,,6,10,,2,9,,1781,2012,,65.9,87.2,0.254,0.306,0.444,50.0,50.6,9.4,11.9,0.413,16.2,29.6,0.169
Southeast Missouri State,2021-2022,32,14,18,0.438,-7.19,-4.69,,8,9,,8,5,,5,10,,2418,2473,,72.6,103.7,0.366,0.436,0.551,48.1,54.5,8.9,7.3,0.512,16.1,25.7,0.268
Southeastern Louisiana,2021-2022,34,19,15,0.559,-9.03,-5.77,,10,4,,10,1,,5,11,,2679,2643,,73.4,106.9,0.369,0.426,0.575,47.5,57.0,10.8,10.0,0.536,17.3,27.0,0.280
Southern,2021-2022,31,17,14,0.548,-5.17,-6.90,,11,6,,9,2,,8,11,,2229,2105,,72.1,99.3,0.347,0.336,0.533,47.7,52.5,14.5,7.8,0.500,17.7,27.7,0.242
Southern California NCAA,2021-2022,34,26,8,0.765,12.50,6.09,,14,6,,13,3,,9,3,,2461,2243,,67.5,106.5,0.309,0.322,0.536,54.3,53.3,7.4,11.1,0.512,15.3,33.5,0.205
Southern Illinois,2021-2022,31,16,15,0.516,2.83,0.73,,9,9,,11,4,,4,8,,1985,1902,,62.9,101.7,0.290,0.422,0.545,49.6,52.2,8.7,6.0,0.520,16.3,22.7,0.200
SIU Edwardsville,2021-2022,32,11,21,0.344,-10.37,-4.71,,5,13,,8,5,,3,13,,2161,2238,,69.1,96.6,0.336,0.350,0.504,51.4,51.0,10.2,11.1,0.469,18.4,34.1,0.232
Southern Methodist,2021-2022,33,24,9,0.727,11.14,4.44,,13,4,,17,1,,6,5,,2436,2215,,69.5,105.8,0.356,0.422,0.555,50.5,55.3,9.0,10.4,0.515,15.6,27.6,0.267
Southern Mississippi,2021-2022,33,7,26,0.212,-13.58,-0.38,,1,17,,3,11,,1,14,,2126,2471,,68.3,93.6,0.270,0.303,0.505,48.0,50.7,7.3,8.1,0.477,17.3,23.6,0.186
Southern Utah,2021-2022,35,23,12,0.657,-1.51,-4.57,,14,6,,13,3,,8,8,,2720,2538,,70.8,108.3,0.338,0.408,0.561,53.4,43.9,8.4,6.9,0.531,15.5,28.7,0.241
St. Bonaventure,2021-2022,33,23,10,0.697,8.27,4.79,,12,5,,13,2,,7,4,,2309,2194,,66.2,105.2,0.259,0.315,0.536,50.0,52.0,9.5,14.9,0.505,13.7,26.9,0.195
St. Francis (NY),2021-2022,30,10,20,0.333,-13.49,-7.93,,7,11,,3,9,,7,9,,2017,2116,,68.2,97.7,0.243,0.366,0.496,49.4,47.9,9.7,6.6,0.467,15.4,30.0,0.173
St. John's (NY),2021-2022,32,17,15,0.531,11.95,6.51,,8,11,,12,7,,4,7,,2547,2373,,74.2,106.4,0.261,0.324,0.530,49.3,61.9,11.8,14.5,0.508,13.7,30.7,0.176
St. Thomas,2021-2022,30,10,20,0.333,-11.15,-5.59,,4,14,,5,8,,3,12,,2241,2260,,68.2,109.5,0.223,0.515,0.558,45.5,47.1,7.6,3.8,0.533,10.8,18.0,0.169
Stanford,2021-2022,32,16,16,0.500,6.27,8.59,,8,12,,10,5,,3,9,,2124,2198,,66.8,99.0,0.299,0.387,0.522,55.1,54.4,8.3,7.6,0.498,19.1,33.8,0.197
Stephen F. Austin,2021-2022,32,22,10,0.688,2.43,-1.60,,14,4,,13,3,,7,4,,2385,2190,,71.9,103.3,0.353,0.309,0.552,51.9,54.8,12.6,11.9,0.525,19.6,34.5,0.239
Stetson,2021-2022,30,11,19,0.367,-10.34,-4.07,,5,11,,7,8,,4,11,,2090,2144,,67.5,101.5,0.248,0.410,0.525,51.0,56.2,10.3,8.4,0.502,16.4,29.6,0.171
Stony Brook,2021-2022,31,18,13,0.581,-6.63,-5.43,,10,8,,13,4,,5,9,,2261,2267,,68.6,105.9,0.269,0.403,0.539,48.8,42.5,9.7,8.1,0.506,13.5,27.0,0.203
Syracuse,2021-2022,33,16,17,0.485,10.12,7.82,,9,11,,11,5,,3,8,,2553,2477,,68.5,110.9,0.283,0.392,0.555,49.0,52.7,10.0,11.6,0.525,13.3,29.2,0.208
Tarleton State,2021-2022,31,14,17,0.452,-3.18,-0.50,,9,9,,10,5,,4,12,,2002,2025,,65.7,97.8,0.343,0.304,0.511,47.1,49.5,11.6,7.4,0.465,16.2,28.0,0.259
TCU NCAA,2021-2022,34,21,13,0.618,13.72,10.16,,8,10,,12,4,,4,6,,2328,2207,,67.2,101.1,0.314,0.317,0.516,56.0,53.8,9.5,11.2,0.487,17.9,37.8,0.212
Temple,2021-2022,29,17,12,0.586,4.61,4.30,,10,7,,11,3,,5,6,,1936,1927,,67.1,98.6,0.397,0.382,0.495,51.7,52.7,10.0,12.6,0.454,15.7,32.7,0.269
Tennessee NCAA,2021-2022,35,27,8,0.771,20.46,9.94,,14,4,,16,0,,6,5,,2571,2203,,68.6,106.2,0.290,0.402,0.536,52.2,63.0,13.5,12.9,0.507,15.2,32.5,0.207
Tennessee State,2021-2022,32,14,18,0.438,-9.34,-7.31,,8,10,,8,5,,5,11,,2282,2246,,69.8,101.8,0.318,0.326,0.535,51.1,47.6,9.6,9.7,0.502,17.2,30.3,0.227
Tennessee Tech,2021-2022,32,11,21,0.344,-7.27,-3.03,,7,10,,7,7,,3,12,,2328,2357,,70.6,102.2,0.235,0.328,0.524,50.9,57.1,10.2,10.0,0.505,16.0,31.6,0.155
Tennessee-Martin,2021-2022,30,8,22,0.267,-11.13,-3.02,,4,14,,5,8,,2,13,,2067,2206,,70.6,97.6,0.263,0.373,0.500,49.5,46.3,9.4,12.2,0.471,16.2,30.5,0.184
Texas NCAA,2021-2022,34,22,12,0.647,17.01,8.87,,10,8,,16,3,,4,7,,2339,2062,,64.5,105.9,0.320,0.361,0.538,50.8,54.1,11.8,10.1,0.501,15.3,31.5,0.239
Texas A&M,2021-2022,40,27,13,0.675,12.93,7.42,,9,9,,16,4,,5,5,,2908,2643,,68.6,104.7,0.353,0.342,0.533,50.5,52.3,14.3,9.9,0.499,16.1,34.3,0.249
Texas A&M-Corpus Christi NCAA,2021-2022,35,23,12,0.657,-6.78,-9.10,,7,7,,9,4,,7,6,,2682,2454,,72.3,105.5,0.364,0.313,0.537,53.0,56.0,11.7,5.6,0.495,16.5,34.6,0.269
Texas Southern NCAA,2021-2022,32,19,13,0.594,-3.30,-6.24,,13,5,,7,2,,8,10,,2209,2115,,69.7,98.6,0.336,0.309,0.514,53.2,42.7,7.9,13.6,0.482,18.2,33.0,0.228
Texas State,2021-2022,29,21,8,0.724,0.14,-2.86,,12,3,,12,1,,7,6,,2043,1834,,65.6,107.0,0.318,0.306,0.555,51.9,47.9,9.8,11.1,0.520,16.3,31.6,0.239
Texas Tech NCAA,2021-2022,37,27,10,0.730,20.08,8.65,,12,6,,18,0,,3,7,,2667,2244,,67.3,106.0,0.351,0.341,0.556,54.6,52.2,11.8,12.0,0.526,17.2,33.2,0.245
Texas-Rio Grande Valley,2021-2022,31,8,23,0.258,-10.18,-1.28,,3,15,,4,9,,3,12,,2212,2438,,73.2,97.5,0.416,0.374,0.536,47.2,49.9,7.1,8.5,0.498,18.8,25.1,0.289
The Citadel,2021-2022,31,13,18,0.419,-6.80,-1.97,,6,12,,7,8,,5,9,,2381,2382,,71.0,106.0,0.295,0.498,0.554,49.5,59.7,6.5,9.1,0.533,14.9,25.4,0.198
Toledo,2021-2022,34,26,8,0.765,6.26,-3.22,,17,3,,13,2,,9,5,,2717,2334,,70.3,113.7,0.280,0.313,0.565,53.2,51.0,7.9,7.5,0.535,12.6,30.3,0.211
Towson,2021-2022,34,25,9,0.735,6.47,-2.15,,15,3,,12,2,,11,5,,2478,2185,,66.2,109.7,0.339,0.382,0.549,54.5,52.6,10.9,8.5,0.516,15.2,35.2,0.243
Troy,2021-2022,32,20,12,0.625,-3.56,-3.52,,10,6,,10,3,,8,6,,2214,2100,,68.6,99.3,0.329,0.405,0.528,52.5,57.3,11.3,6.3,0.491,19.0,31.6,0.240
Tulane,2021-2022,29,14,15,0.483,6.74,5.33,,10,8,,9,4,,3,8,,2121,2080,,69.3,104.1,0.334,0.386,0.551,44.7,53.4,11.3,10.0,0.512,13.7,19.9,0.252
Tulsa,2021-2022,31,11,20,0.355,1.56,4.07,,4,14,,8,8,,1,10,,2089,2167,,67.3,100.1,0.310,0.361,0.530,48.4,49.0,10.2,7.2,0.496,16.8,26.7,0.225
UAB NCAA,2021-2022,35,27,8,0.771,10.90,-0.14,,14,4,,16,2,,7,4,,2811,2336,,70.4,112.9,0.284,0.332,0.560,53.1,43.8,13.4,11.6,0.530,13.8,33.7,0.210
UC Davis,2021-2022,24,13,11,0.542,-3.70,-4.29,,6,6,,7,5,,5,4,,1628,1593,,67.9,99.4,0.291,0.321,0.524,49.3,45.3,8.8,7.8,0.493,16.2,26.0,0.205
UC Irvine,2021-2022,25,15,10,0.600,1.59,-0.93,,10,5,,9,1,,6,7,,1656,1507,,66.1,100.3,0.296,0.282,0.527,53.0,44.8,9.1,9.4,0.488,17.7,30.7,0.227
UC Riverside,2021-2022,28,16,12,0.571,-0.92,-1.89,,10,7,,10,4,,6,7,,1865,1784,,66.1,99.5,0.268,0.407,0.536,52.1,54.6,7.8,3.3,0.507,16.5,24.1,0.193
UC San Diego,2021-2022,29,13,16,0.448,-7.04,-3.78,,7,11,,9,4,,4,11,,2036,2046,,68.5,102.0,0.321,0.456,0.562,46.4,56.7,8.4,4.6,0.528,16.7,18.5,0.240
UC Santa Barbara,2021-2022,28,17,11,0.607,1.38,-4.39,,9,6,,11,3,,5,7,,2066,1841,,67.0,107.8,0.374,0.300,0.574,53.2,58.0,9.1,7.7,0.544,17.1,29.3,0.265
UCF,2021-2022,30,18,12,0.600,6.23,4.63,,9,9,,13,3,,4,8,,2095,2047,,68.1,102.2,0.285,0.431,0.528,49.7,58.8,10.2,10.9,0.499,16.5,30.8,0.201
UCLA NCAA,2021-2022,35,27,8,0.771,19.30,8.36,,15,5,,14,1,,8,4,,2639,2256,,66.5,111.4,0.294,0.312,0.539,52.5,50.3,10.3,9.6,0.505,11.3,31.4,0.218
UNC Asheville,2021-2022,32,17,15,0.531,-4.52,-5.28,,8,8,,9,6,,6,7,,2410,2201,,68.0,108.3,0.368,0.398,0.565,48.7,49.0,9.3,12.2,0.530,15.6,27.7,0.267
UNC Greensboro,2021-2022,32,17,15,0.531,-2.47,-1.99,,9,9,,9,5,,7,6,,2083,2079,,63.2,101.8,0.278,0.393,0.528,54.0,51.5,10.0,5.8,0.498,17.4,33.3,0.200
UNC Wilmington,2021-2022,36,27,9,0.750,-0.66,-2.84,,15,3,,12,2,,9,5,,2596,2483,,66.7,105.8,0.336,0.362,0.526,47.5,42.4,11.2,10.7,0.485,12.8,28.0,0.249
UT Arlington,2021-2022,29,11,18,0.379,-5.49,-0.94,,7,10,,8,4,,3,13,,1948,1993,,66.5,97.6,0.288,0.346,0.505,50.1,57.0,11.4,12.2,0.473,17.4,31.6,0.202
Utah,2021-2022,31,11,20,0.355,5.45,6.61,,4,16,,7,9,,2,9,,2161,2197,,67.2,102.9,0.300,0.394,0.526,50.2,55.5,6.8,7.5,0.484,15.6,29.3,0.232
Utah State,2021-2022,34,18,16,0.529,10.41,4.53,,8,10,,9,7,,4,7,,2497,2273,,67.3,107.5,0.287,0.402,0.571,53.0,66.6,9.0,6.2,0.545,16.2,26.3,0.207
Utah Tech,2021-2022,31,13,18,0.419,-8.53,-0.53,,6,12,,10,6,,3,11,,2247,2296,,73.9,97.6,0.346,0.374,0.517,50.4,60.3,9.0,6.3,0.485,17.7,28.3,0.235
Utah Valley,2021-2022,32,20,12,0.625,2.37,-1.60,,10,8,,11,2,,6,9,,2279,2084,,68.2,102.5,0.382,0.313,0.549,55.8,59.5,7.9,11.8,0.512,19.2,32.8,0.272
UTEP,2021-2022,34,20,14,0.588,0.27,-0.48,,11,7,,12,6,,7,6,,2352,2265,,67.9,101.1,0.277,0.380,0.533,47.1,49.0,10.9,9.9,0.497,15.2,23.5,0.212
UTSA,2021-2022,32,10,22,0.313,-10.46,-1.49,,3,15,,8,10,,1,11,,2153,2313,,70.0,95.7,0.265,0.338,0.476,50.9,46.0,8.1,7.2,0.445,15.2,31.0,0.181
Valparaiso,2021-2022,32,14,18,0.438,-1.61,0.83,,6,12,,8,8,,3,8,,2264,2257,,67.4,101.8,0.262,0.380,0.553,49.2,47.8,9.2,8.0,0.523,14.7,16.9,0.199
Vanderbilt,2021-2022,36,19,17,0.528,11.00,8.05,,7,11,,11,8,,5,8,,2548,2442,,68.9,102.0,0.387,0.456,0.538,49.6,49.8,10.4,10.0,0.502,16.6,27.5,0.270
Vermont NCAA,2021-2022,34,28,6,0.824,7.81,-5.70,,17,1,,16,0,,10,4,,2544,2065,,65.1,114.4,0.265,0.430,0.594,54.7,55.0,7.8,7.2,0.570,13.2,24.3,0.197
Villanova NCAA,2021-2022,38,30,8,0.789,19.31,10.29,,16,4,,12,1,,8,5,,2726,2383,,63.6,112.4,0.298,0.463,0.560,51.5,48.9,9.4,6.8,0.515,13.4,31.2,0.247
Virginia,2021-2022,35,21,14,0.600,8.88,6.60,,12,8,,11,7,,7,6,,2184,2104,,59.9,103.7,0.281,0.299,0.529,49.9,60.3,9.5,12.9,0.497,14.1,27.8,0.205
Virginia Commonwealth,2021-2022,32,22,10,0.688,9.83,5.17,,14,4,,12,4,,9,3,,2146,1997,,68.6,97.4,0.309,0.302,0.543,48.6,56.1,13.3,14.7,0.514,19.6,26.6,0.218
VMI,2021-2022,32,16,16,0.500,-2.47,-2.05,,9,9,,9,4,,6,9,,2529,2375,,69.2,112.9,0.250,0.550,0.593,49.7,58.3,6.9,8.0,0.564,14.8,24.4,0.198
Virginia Tech NCAA,2021-2022,36,23,13,0.639,14.48,6.48,,11,9,,11,4,,7,6,,2549,2261,,63.6,111.0,0.245,0.411,0.576,51.4,55.2,8.4,9.3,0.551,15.0,27.9,0.184
Wagner,2021-2022,27,21,6,0.778,-1.12,-9.01,,13,3,,12,1,,9,5,,2010,1747,,68.3,107.0,0.323,0.300,0.540,53.6,52.6,12.0,8.7,0.506,15.4,33.9,0.234
Wake Forest,2021-2022,35,25,10,0.714,13.24,4.75,,13,7,,18,2,,5,6,,2749,2452,,71.2,108.7,0.336,0.424,0.585,52.2,53.9,9.0,10.1,0.556,17.2,26.8,0.245
Washington,2021-2022,32,17,15,0.531,5.03,6.72,,11,9,,11,6,,3,7,,2260,2314,,70.4,99.1,0.347,0.329,0.503,46.2,41.0,11.6,10.5,0.464,14.5,29.3,0.244
Washington State,2021-2022,37,22,15,0.595,12.57,5.97,,11,9,,13,7,,8,5,,2644,2400,,67.4,105.6,0.298,0.442,0.517,51.4,45.8,9.5,12.3,0.479,14.0,33.4,0.222
Weber State,2021-2022,33,21,12,0.636,-1.73,-5.21,,13,7,,9,6,,8,5,,2513,2319,,71.1,106.8,0.377,0.377,0.577,49.0,40.0,10.7,7.1,0.539,15.0,20.7,0.282
West Virginia,2021-2022,33,16,17,0.485,10.23,10.74,,4,14,,12,5,,1,10,,2259,2276,,68.5,99.9,0.361,0.337,0.511,47.2,44.4,11.4,13.1,0.468,15.7,29.9,0.262
Western Carolina,2021-2022,32,11,21,0.344,-10.48,-1.90,,5,13,,8,5,,2,14,,2261,2472,,69.3,100.8,0.278,0.511,0.509,50.0,52.4,7.0,7.1,0.483,15.2,29.4,0.187
Western Illinois,2021-2022,32,16,16,0.500,-6.34,-5.51,,7,11,,9,6,,7,9,,2493,2470,,72.4,106.0,0.302,0.409,0.532,51.7,41.1,8.5,6.3,0.502,13.5,28.7,0.214
Western Kentucky,2021-2022,32,19,13,0.594,3.30,0.23,,11,7,,13,4,,5,6,,2414,2214,,71.0,106.3,0.302,0.369,0.560,48.8,50.5,11.9,16.9,0.533,15.3,24.6,0.215
Western Michigan,2021-2022,31,8,23,0.258,-13.51,-2.30,,4,16,,4,10,,2,13,,2027,2329,,66.5,97.1,0.251,0.454,0.522,47.9,43.7,7.9,6.5,0.496,17.9,26.6,0.176
Wichita State,2021-2022,28,15,13,0.536,8.11,6.00,,6,9,,11,6,,3,5,,1917,1858,,67.8,99.6,0.317,0.414,0.510,51.5,51.1,11.0,12.6,0.467,16.1,32.3,0.239
William & Mary,2021-2022,32,5,27,0.156,-13.91,-1.88,,4,14,,4,10,,1,14,,2044,2380,,69.9,90.3,0.300,0.390,0.497,49.7,50.7,9.3,8.5,0.462,20.2,26.9,0.211
Winthrop,2021-2022,32,23,9,0.719,-1.56,-3.63,,14,2,,13,0,,7,7,,2407,2246,,69.3,107.3,0.369,0.429,0.591,52.0,50.8,9.2,7.7,0.565,18.7,26.7,0.258
Wisconsin NCAA,2021-2022,33,25,8,0.758,13.13,9.16,,15,5,,12,4,,9,2,,2308,2177,,67.0,104.4,0.324,0.360,0.518,50.1,44.8,7.9,7.8,0.477,11.4,26.0,0.241
Wofford,2021-2022,32,19,13,0.594,2.01,-1.55,,10,8,,11,4,,7,8,,2322,2120,,65.6,110.2,0.287,0.485,0.581,53.0,52.0,10.5,5.2,0.551,15.7,28.3,0.218
Wright State NCAA,2021-2022,36,22,14,0.611,-1.94,-5.11,,15,7,,12,3,,7,7,,2729,2585,,70.0,108.3,0.318,0.327,0.554,50.9,51.3,8.4,7.6,0.516,15.2,30.8,0.244
Wyoming NCAA,2021-2022,34,25,9,0.735,9.36,3.60,,13,5,,14,1,,8,5,,2466,2227,,66.3,107.8,0.359,0.431,0.565,52.0,44.7,5.8,5.4,0.531,15.0,25.5,0.260
Xavier,2021-2022,36,23,13,0.639,13.23,8.34,,8,11,,16,5,,4,6,,2668,2492,,69.1,105.8,0.353,0.356,0.541,51.9,55.9,10.7,11.4,0.509,14.6,29.3,0.246
Yale NCAA,2021-2022,31,19,12,0.613,-0.10,-1.34,,11,3,,10,3,,6,6,,2226,2143,,70.3,101.8,0.321,0.359,0.537,50.2,46.7,8.8,9.3,0.501,16.1,25.7,0.236
Youngstown State,2021-2022,34,19,15,0.559,-6.28,-7.12,,12,9,,13,7,,6,8,,2470,2374,,67.6,107.1,0.307,0.381,0.550,51.6,45.9,7.9,6.9,0.513,15.1,30.5,0.234
